Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
1,Collin Sexton,2019-10-23,20-292,CLE,@,ORL,L 85-94,*,30,5,15,.333,2,7,.286,3,8,.375,3,4,.750,.477,1,1,2,2,0,0,3,1,16,6.1,-3.1,-4,G,sextoco01
2,Collin Sexton,2019-10-26,20-295,CLE,,IND,W 110-99,*,30,6,14,.429,4,11,.364,2,3,.667,4,6,.667,.541,2,3,5,3,0,0,2,1,18,11.8,-1.7,10,G,sextoco01
3,Collin Sexton,2019-10-28,20-297,CLE,@,MIL,L 112-129,*,30,8,15,.533,6,10,.600,2,5,.400,0,0,,.600,0,3,3,1,0,0,2,3,18,9.1,-3.2,-15,G,sextoco01
4,Collin Sexton,2019-10-30,20-299,CLE,,CHI,W 117-111,*,28,7,12,.583,6,8,.750,1,4,.250,3,4,.750,.654,1,1,2,2,0,0,4,4,18,8.8,-7.8,1,G,sextoco01
5,Collin Sexton,2019-11-01,20-301,CLE,@,IND,L 95-102,*,37,9,21,.429,7,16,.438,2,5,.400,1,2,.500,.480,0,3,3,2,2,0,0,3,21,12.6,1.7,2,G,sextoco01
6,Collin Sexton,2019-11-03,20-303,CLE,,DAL,L 111-131,*,25,4,14,.286,4,10,.400,0,4,.000,2,2,1.000,.336,0,6,6,2,1,0,1,1,10,4.6,-13.1,-18,G,sextoco01
7,Collin Sexton,2019-11-05,20-305,CLE,,BOS,L 113-119,*,35,6,14,.429,4,11,.364,2,3,.667,7,7,1.000,.615,0,1,1,3,0,1,1,5,21,13.7,-0.5,3,G,sextoco01
8,Collin Sexton,2019-11-08,20-308,CLE,@,WAS,W 113-100,*,31,7,19,.368,5,14,.357,2,5,.400,0,0,,.421,1,1,2,1,0,0,1,4,16,4.6,-10.1,6,G,sextoco01
9,Collin Sexton,2019-11-10,20-310,CLE,@,NYK,W 108-87,*,30,10,16,.625,5,8,.625,5,8,.625,6,8,.750,.794,1,1,2,3,1,0,0,3,31,25.9,18.8,26,G,sextoco01
10,Collin Sexton,2019-11-12,20-312,CLE,@,PHI,L 97-98,*,33,8,18,.444,8,15,.533,0,3,.000,2,2,1.000,.477,1,4,5,4,2,0,4,1,18,10.9,-0.6,-2,G,sextoco01
11,Collin Sexton,2019-11-14,20-314,CLE,,MIA,L 97-108,*,27,7,16,.438,7,13,.538,0,3,.000,1,1,1.000,.456,0,4,4,3,1,0,0,1,15,10.5,-0.1,-21,G,sextoco01
12,Collin Sexton,2019-11-17,20-317,CLE,,PHI,L 95-114,*,28,7,17,.412,7,15,.467,0,2,.000,3,4,.750,.453,3,1,4,1,1,0,1,2,17,9.8,-2.1,5,G,sextoco01
13,Collin Sexton,2019-11-18,20-318,CLE,@,NYK,L 105-123,*,26,5,13,.385,4,11,.364,1,2,.500,3,5,.600,.461,2,1,3,1,0,0,2,2,14,5.7,-10.6,-29,G,sextoco01
14,Collin Sexton,2019-11-20,20-320,CLE,@,MIA,L 100-124,*,27,8,16,.500,7,12,.583,1,4,.250,2,3,.667,.548,0,2,2,0,2,0,1,1,19,11.8,-0.4,-18,G,sextoco01
