Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
35,Damian Lillard,2024-01-11,33-180,MIL,,BOS,W 135-102,*,27,6,12,.500,3,4,.750,3,8,.375,6,6,1.000,.717,0,4,4,4,0,0,0,1,21,18.6,6.2,25,G,lillada01
36,Damian Lillard,2024-01-13,33-182,MIL,,GSW,W 129-118,*,38,9,19,.474,7,14,.500,2,5,.400,7,7,1.000,.611,0,6,6,7,2,0,1,1,27,24.6,3.4,21,G,lillada01
37,Damian Lillard,2024-01-14,33-183,MIL,,SAC,W 143-142 (OT),*,41,9,23,.391,4,10,.400,5,13,.385,6,6,1.000,.566,0,4,4,8,0,0,4,0,29,19.3,-3.5,-6,G,lillada01
38,Damian Lillard,2024-01-17,33-186,MIL,@,CLE,L 95-135,*,25,7,20,.350,6,15,.400,1,5,.200,2,3,.667,.399,1,1,2,5,2,0,1,1,17,10.5,-0.6,-26,G,lillada01
39,Damian Lillard,2024-01-20,33-189,MIL,@,DET,W 141-135,*,37,12,22,.545,7,11,.636,5,11,.455,16,16,1.000,.775,0,6,6,11,1,0,1,3,45,42.7,14.9,18,G,lillada01
40,Damian Lillard,2024-01-22,33-191,MIL,@,DET,W 122-113,*,37,4,15,.267,2,5,.400,2,10,.200,7,8,.875,.459,0,5,5,8,1,0,2,0,17,13.8,-2.8,20,G,lillada01
41,Damian Lillard,2024-01-24,33-193,MIL,,CLE,W 126-116,*,35,8,21,.381,6,12,.500,2,9,.222,10,11,.909,.542,0,1,1,4,2,0,2,1,28,18.8,-0.4,8,G,lillada01
42,Damian Lillard,2024-01-26,33-195,MIL,,CLE,L 100-112,*,38,7,24,.292,5,14,.357,2,10,.200,6,6,1.000,.413,1,3,4,3,1,0,4,0,22,8.7,-5.4,-7,G,lillada01
43,Damian Lillard,2024-01-27,33-196,MIL,,NOP,W 141-117,*,29,7,14,.500,4,7,.571,3,7,.429,9,10,.900,.707,0,6,6,9,2,0,0,1,26,28.3,14.6,23,G,lillada01
44,Damian Lillard,2024-01-29,33-198,MIL,@,DEN,L 107-113,*,35,5,13,.385,3,9,.333,2,4,.500,6,6,1.000,.575,2,1,3,5,0,1,4,2,18,12.0,-1.4,1,G,lillada01
45,Damian Lillard,2024-01-31,33-200,MIL,@,POR,L 116-119,*,40,9,23,.391,6,10,.600,3,13,.231,4,4,1.000,.505,2,4,6,7,1,0,4,2,25,16.2,-3.1,6,G,lillada01
46,Damian Lillard,2024-02-03,33-203,MIL,@,DAL,W 129-117,*,38,10,11,.909,5,6,.833,5,5,1.000,5,6,.833,1.100,0,3,3,8,0,1,6,3,30,25.9,8.0,16,G,lillada01
47,Damian Lillard,2024-02-04,33-204,MIL,@,UTA,L 108-123,*,38,5,18,.278,4,10,.400,1,8,.125,1,2,.500,.318,0,0,0,6,1,2,3,5,12,2.6,-13.5,-21,G,lillada01
48,Damian Lillard,2024-02-09,33-209,MIL,,CHO,W 120-84,*,29,9,18,.500,7,10,.700,2,8,.250,6,6,1.000,.630,0,4,4,8,3,0,0,1,26,26.4,17.8,33,G,lillada01
49,Damian Lillard,2024-02-12,33-212,MIL,,DEN,W 112-95,*,23,6,15,.400,4,10,.400,2,5,.400,4,4,1.000,.537,1,2,3,5,0,0,2,3,18,11.5,-2.6,12,G,lillada01
50,Damian Lillard,2024-02-13,33-213,MIL,,MIA,L 97-123,*,32,5,14,.357,3,7,.429,2,7,.286,4,4,1.000,.508,0,2,2,5,0,0,3,1,16,8.9,-7.9,-25,G,lillada01
51,Damian Lillard,2024-02-15,33-215,MIL,@,MEM,L 110-113,*,35,7,21,.333,4,8,.500,3,13,.231,7,7,1.000,.498,2,3,5,7,1,0,4,2,24,15.5,-2.7,10,G,lillada01
52,Damian Lillard,2024-02-23,33-223,MIL,@,MIN,W 112-107,*,38,8,23,.348,6,15,.400,2,8,.250,3,4,.750,.424,0,9,9,10,2,1,3,3,21,15.9,-0.3,8,G,lillada01
53,Damian Lillard,2024-02-25,33-225,MIL,@,PHI,W 119-98,*,36,8,15,.533,4,7,.571,4,8,.500,4,4,1.000,.716,0,7,7,9,2,0,5,4,24,20.5,3.1,37,G,lillada01
