Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
1,Julius Randle,2019-10-23,24-328,NYK,@,SAS,L 111-120,*,35,10,18,.556,9,14,.643,1,4,.250,4,6,.667,.606,1,10,11,6,3,0,1,4,25,23.9,8.7,6,F-C,randlju01
2,Julius Randle,2019-10-25,24-330,NYK,@,BRK,L 109-113,*,39,5,15,.333,5,13,.385,0,2,.000,4,7,.571,.387,3,8,11,4,0,0,6,5,14,3.6,-11.3,-2,F-C,randlju01
3,Julius Randle,2019-10-26,24-331,NYK,,BOS,L 95-118,*,30,4,12,.333,4,10,.400,0,2,.000,2,4,.500,.363,6,4,10,3,1,0,4,1,10,6.5,-4.4,-12,F-C,randlju01
4,Julius Randle,2019-10-28,24-333,NYK,,CHI,W 105-98,*,33,5,13,.385,5,11,.455,0,2,.000,3,5,.600,.428,7,7,14,5,0,0,8,4,13,6.0,-8.7,9,F-C,randlju01
5,Julius Randle,2019-10-30,24-335,NYK,@,ORL,L 83-95,*,37,7,13,.538,7,11,.636,0,2,.000,2,3,.667,.559,3,7,10,7,0,1,3,3,16,14.9,4.9,-16,F-C,randlju01
6,Julius Randle,2019-11-01,24-337,NYK,@,BOS,L 102-104,*,34,3,7,.429,3,4,.750,0,3,.000,2,3,.667,.481,2,8,10,5,1,0,6,1,8,5.8,-6.6,-5,F-C,randlju01
7,Julius Randle,2019-11-03,24-339,NYK,,SAC,L 92-113,*,27,4,13,.308,4,10,.400,0,3,.000,0,0,,.308,1,6,7,2,0,0,1,2,8,2.6,-10.6,-27,F-C,randlju01
8,Julius Randle,2019-11-06,24-342,NYK,@,DET,L 102-122,*,32,8,15,.533,5,10,.500,3,5,.600,1,2,.500,.630,1,2,3,2,1,1,4,5,20,10.7,-5.4,-22,F-C,randlju01
9,Julius Randle,2019-11-08,24-344,NYK,@,DAL,W 106-102,*,36,7,16,.438,5,8,.625,2,8,.250,5,8,.625,.538,1,7,8,4,1,0,4,2,21,13.2,0.2,8,F-C,randlju01
10,Julius Randle,2019-11-10,24-346,NYK,,CLE,L 87-108,*,31,6,14,.429,5,12,.417,1,2,.500,7,10,.700,.543,4,12,16,1,0,0,4,4,20,12.9,-3.1,-22,F-C,randlju01
11,Julius Randle,2019-11-12,24-348,NYK,@,CHI,L 102-120,*,37,5,15,.333,4,10,.400,1,5,.200,6,9,.667,.448,2,4,6,3,2,0,2,5,17,10.0,-5.8,1,F-C,randlju01
12,Julius Randle,2019-11-14,24-350,NYK,,DAL,W 106-103,*,36,8,18,.444,7,13,.538,1,5,.200,0,0,,.472,4,6,10,3,0,0,6,2,17,7.5,-6.6,-5,F-C,randlju01
13,Julius Randle,2019-11-16,24-352,NYK,,CHO,L 102-103,*,26,5,13,.385,5,11,.455,0,2,.000,2,4,.500,.407,1,6,7,6,0,0,1,2,12,9.0,0.9,4,F-C,randlju01
14,Julius Randle,2019-11-18,24-354,NYK,,CLE,W 123-105,*,32,12,17,.706,9,12,.750,3,5,.600,3,5,.600,.781,2,5,7,4,2,1,1,4,30,27.9,18.4,24,F-C,randlju01
15,Julius Randle,2019-11-20,24-356,NYK,@,PHI,L 104-109,*,36,5,13,.385,3,9,.333,2,4,.500,5,8,.625,.515,2,6,8,2,3,0,2,4,17,12.7,-0.7,2,F-C,randlju01
16,Julius Randle,2019-11-23,24-359,NYK,,SAS,L 104-111,*,31,6,17,.353,5,12,.417,1,5,.200,1,2,.500,.391,2,6,8,3,0,0,4,5,14,3.4,-15.0,-12,F-C,randlju01
17,Julius Randle,2019-11-24,24-360,NYK,,BRK,L 101-103,*,32,6,10,.600,5,8,.625,1,2,.500,2,4,.500,.638,1,7,8,4,0,0,2,2,15,12.4,1.6,0,F-C,randlju01
18,Julius Randle,2019-11-27,24-363,NYK,@,TOR,L 98-126,*,24,7,14,.500,5,8,.625,2,6,.333,3,3,1.000,.620,2,6,8,1,0,0,2,0,19,13.9,5.0,-18,F-C,randlju01
19,Julius Randle,2019-11-29,25-000,NYK,,PHI,L 95-101,*,35,6,13,.462,5,10,.500,1,3,.333,9,13,.692,.588,1,9,10,4,1,0,4,2,22,16.1,6.4,3,F-C,randlju01
20,Julius Randle,2019-12-01,25-002,NYK,,BOS,L 104-113,*,34,8,16,.500,8,11,.727,0,5,.000,10,13,.769,.599,1,4,5,2,0,0,4,2,26,15.3,-2.3,-5,F-C,randlju01
21,Julius Randle,2019-12-02,25-003,NYK,@,MIL,L 88-132,*,25,5,12,.417,5,11,.455,0,1,.000,9,11,.818,.564,2,3,5,1,1,0,3,4,19,11.2,-0.8,-31,F-C,randlju01
22,Julius Randle,2019-12-05,25-006,NYK,,DEN,L 92-129,*,21,2,9,.222,2,6,.333,0,3,.000,2,4,.500,.279,0,4,4,4,0,0,1,0,6,2.7,-10.5,-18,F-C,randlju01
23,Julius Randle,2019-12-07,25-008,NYK,,IND,L 103-104,*,35,6,18,.333,6,17,.353,0,1,.000,4,6,.667,.388,7,5,12,3,1,0,1,2,16,12.7,-4.1,10,F-C,randlju01
24,Julius Randle,2019-12-10,25-011,NYK,@,POR,L 87-115,*,26,6,11,.545,5,7,.714,1,4,.250,2,3,.667,.609,1,6,7,3,1,0,2,2,15,12.1,5.7,-21,F-C,randlju01
25,Julius Randle,2019-12-11,25-012,NYK,@,GSW,W 124-122 (OT),*,38,7,16,.438,4,12,.333,3,4,.750,7,10,.700,.588,3,10,13,5,0,0,4,4,24,17.4,0.4,13,F-C,randlju01
26,Julius Randle,2019-12-13,25-014,NYK,@,SAC,W 103-101,*,31,10,17,.588,7,9,.778,3,8,.375,3,5,.600,.677,1,8,9,4,0,0,2,2,26,20.4,11.2,-7,F-C,randlju01
27,Julius Randle,2019-12-15,25-016,NYK,@,DEN,L 105-111,*,36,8,19,.421,7,13,.538,1,6,.167,3,3,1.000,.492,2,7,9,2,1,0,1,2,20,14.0,-1.1,0,F-C,randlju01
28,Julius Randle,2019-12-17,25-018,NYK,,ATL,W 143-120,*,23,7,15,.467,7,14,.500,0,1,.000,3,4,.750,.507,3,8,11,2,0,0,1,1,17,13.4,-5.3,16,F-C,randlju01
29,Julius Randle,2019-12-20,25-021,NYK,@,MIA,L 114-129,*,23,3,11,.273,3,7,.429,0,4,.000,7,10,.700,.422,2,6,8,1,1,0,2,2,13,7.4,-8.9,-26,F-C,randlju01
30,Julius Randle,2019-12-21,25-022,NYK,,MIL,L 102-123,*,32,9,17,.529,8,13,.615,1,4,.250,1,1,1.000,.573,1,7,8,2,0,0,0,3,20,14.7,2.3,-12,F-C,randlju01
31,Julius Randle,2019-12-23,25-024,NYK,,WAS,L 115-121,*,37,11,21,.524,7,13,.538,4,8,.500,9,9,1.000,.701,2,3,5,2,2,1,3,3,35,26.9,7.0,4,F-C,randlju01
32,Julius Randle,2019-12-26,25-027,NYK,@,BRK,W 94-82,*,35,14,26,.538,9,17,.529,5,9,.556,0,0,,.635,1,7,8,2,0,0,2,3,33,21.4,14.7,25,F-C,randlju01
33,Julius Randle,2019-12-28,25-029,NYK,@,WAS,W 107-100,*,39,11,21,.524,9,15,.600,2,6,.333,6,7,.857,.623,3,13,16,6,1,0,5,1,30,25.1,8.4,8,F-C,randlju01
34,Julius Randle,2020-01-01,25-033,NYK,,POR,W 117-93,*,30,8,15,.533,5,9,.556,3,6,.500,3,4,.750,.656,1,12,13,3,1,1,3,3,22,18.2,7.9,11,F-C,randlju01
35,Julius Randle,2020-01-03,25-035,NYK,@,PHO,L 112-120,*,35,5,17,.294,5,11,.455,0,6,.000,3,3,1.000,.355,0,13,13,3,1,2,3,3,13,7.3,-6.6,-3,F-C,randlju01
