Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
24,Tyrese Haliburton,2023-12-21,23-295,IND,@,MEM,L 103-116,*,38,7,19,.368,5,7,.714,2,12,.167,1,2,.500,.428,0,4,4,14,0,0,4,2,17,12.3,-6.0,1,G,halibty01
25,Tyrese Haliburton,2023-12-23,23-297,IND,,ORL,L 110-117,*,40,12,22,.545,9,17,.529,3,5,.600,2,3,.667,.622,0,2,2,15,3,0,3,2,29,28.3,11.5,8,G,halibty01
26,Tyrese Haliburton,2023-12-26,23-300,IND,@,HOU,W 123-117,*,38,13,21,.619,6,8,.750,7,13,.538,0,1,.000,.770,1,5,6,10,1,0,3,0,33,30.3,14.0,15,G,halibty01
27,Tyrese Haliburton,2023-12-28,23-302,IND,@,CHI,W 120-104,*,37,7,17,.412,1,4,.250,6,13,.462,1,2,.500,.587,0,3,3,20,2,1,0,2,21,28.3,17.0,32,G,halibty01
28,Tyrese Haliburton,2023-12-30,23-304,IND,,NYK,W 140-126,*,36,8,17,.471,6,7,.857,2,10,.200,4,4,1.000,.586,1,4,5,23,2,1,2,0,22,32.0,13.1,19,G,halibty01
29,Tyrese Haliburton,2024-01-01,23-306,IND,@,MIL,W 122-113,*,37,11,22,.500,10,15,.667,1,7,.143,3,3,1.000,.557,1,8,9,11,1,1,2,0,26,25.5,11.2,-5,G,halibty01
30,Tyrese Haliburton,2024-01-03,23-308,IND,,MIL,W 142-130,*,34,10,20,.500,5,9,.556,5,11,.455,6,6,1.000,.685,0,2,2,12,1,3,0,1,31,32.7,17.1,21,G,halibty01
31,Tyrese Haliburton,2024-01-05,23-310,IND,,ATL,W 150-116,*,25,4,6,.667,2,2,1.000,2,4,.500,0,0,,.833,1,7,8,18,2,1,2,1,10,23.1,20.0,24,G,halibty01
32,Tyrese Haliburton,2024-01-06,23-311,IND,,BOS,L 101-118,*,35,5,17,.294,3,8,.375,2,9,.222,5,5,1.000,.443,1,5,6,7,5,0,4,1,17,14.8,4.1,-14,G,halibty01
33,Tyrese Haliburton,2024-01-08,23-313,IND,,BOS,W 133-131,*,13,3,5,.600,2,2,1.000,1,3,.333,0,0,,.700,0,2,2,6,0,0,2,1,7,7.1,2.1,-4,G,halibty01
34,Tyrese Haliburton,2024-01-19,23-324,IND,@,POR,L 115-118,*,35,6,14,.429,4,7,.571,2,7,.286,7,9,.778,.585,0,2,2,17,0,0,0,1,21,24.9,10.5,16,G,halibty01
35,Tyrese Haliburton,2024-01-30,23-335,IND,@,BOS,L 124-129,*,22,5,16,.313,4,11,.364,1,5,.200,2,2,1.000,.385,3,0,3,10,1,0,1,1,13,12.5,5.4,-4,G,halibty01
36,Tyrese Haliburton,2024-02-01,23-337,IND,@,NYK,L 105-109,*,22,6,10,.600,4,4,1.000,2,6,.333,1,1,1.000,.718,0,4,4,5,0,2,1,1,15,15.1,14.6,5,G,halibty01
37,Tyrese Haliburton,2024-02-02,23-338,IND,,SAC,L 122-133,,22,6,10,.600,5,7,.714,1,3,.333,1,1,1.000,.670,1,2,3,1,1,0,5,1,14,7.0,-7.4,-15,G,halibty01
38,Tyrese Haliburton,2024-02-04,23-340,IND,@,CHO,W 115-99,*,20,6,8,.750,3,3,1.000,3,5,.600,2,3,.667,.912,0,1,1,4,1,2,1,0,17,17.9,22.9,13,G,halibty01
39,Tyrese Haliburton,2024-02-06,23-342,IND,,HOU,W 132-129,*,29,8,15,.533,6,9,.667,2,6,.333,0,1,.000,.583,0,2,2,7,1,2,2,1,18,15.8,0.5,-1,G,halibty01
40,Tyrese Haliburton,2024-02-08,23-344,IND,,GSW,L 109-131,*,26,2,7,.286,1,3,.333,1,4,.250,0,0,,.357,0,1,1,11,1,1,3,1,5,7.2,-4.4,-9,G,halibty01
41,Tyrese Haliburton,2024-02-10,23-346,IND,@,NYK,W 125-111,*,30,7,14,.500,3,5,.600,4,9,.444,4,5,.800,.679,0,3,3,12,0,1,1,0,22,23.6,13.2,11,G,halibty01
42,Tyrese Haliburton,2024-02-12,23-348,IND,@,CHO,L 102-111,*,34,5,15,.333,2,7,.286,3,8,.375,0,0,,.433,1,5,6,12,0,0,3,1,13,11.7,-3.8,10,G,halibty01
43,Tyrese Haliburton,2024-02-14,23-350,IND,@,TOR,W 127-125,*,34,6,13,.462,1,4,.250,5,9,.556,4,5,.800,.691,0,4,4,12,2,0,1,3,21,23.3,8.4,2,G,halibty01
44,Tyrese Haliburton,2024-02-22,23-358,IND,,DET,W 129-115,*,34,10,18,.556,6,8,.750,4,10,.400,1,1,1.000,.678,0,2,2,13,2,0,5,0,25,23.1,6.4,12,G,halibty01
45,Tyrese Haliburton,2024-02-25,23-361,IND,,DAL,W 133-111,*,31,8,15,.533,7,10,.700,1,5,.200,0,0,,.567,0,3,3,10,4,0,1,0,17,20.6,8.3,13,G,halibty01
46,Tyrese Haliburton,2024-02-26,23-362,IND,,TOR,L 122-130,*,32,2,11,.182,1,5,.200,1,6,.167,4,6,.667,.330,0,0,0,7,2,0,1,0,9,7.2,-7.1,-16,G,halibty01
47,Tyrese Haliburton,2024-02-28,23-364,IND,,NOP,W 123-114,*,34,7,15,.467,4,7,.571,3,8,.375,0,0,,.567,0,3,3,13,1,1,1,0,17,20.0,8.5,11,G,halibty01
48,Tyrese Haliburton,2024-03-01,24-001,IND,@,NOP,L 102-129,*,23,0,7,.000,0,1,.000,0,6,.000,0,0,,.000,0,3,3,3,0,0,1,0,0,-2.9,-20.5,-40,G,halibty01
49,Tyrese Haliburton,2024-03-03,24-003,IND,@,SAS,L 105-117,*,36,4,16,.250,4,10,.400,0,6,.000,4,4,1.000,.338,3,3,6,8,0,1,1,0,12,10.7,-4.5,-14,G,halibty01
50,Tyrese Haliburton,2024-03-05,24-005,IND,@,DAL,W 137-120,*,32,8,15,.533,5,5,1.000,3,10,.300,0,0,,.633,1,5,6,11,0,1,2,2,19,19.5,7.2,18,G,halibty01
51,Tyrese Haliburton,2024-03-07,24-007,IND,,MIN,L 111-113,*,37,9,15,.600,7,8,.875,2,7,.286,3,4,.750,.686,0,3,3,13,1,0,5,1,23,21.3,5.8,-1,G,halibty01
52,Tyrese Haliburton,2024-03-10,24-010,IND,@,ORL,W 111-97,*,36,6,15,.400,5,9,.556,1,6,.167,7,7,1.000,.553,0,7,7,8,0,0,4,2,20,14.8,-1.0,15,G,halibty01
53,Tyrese Haliburton,2024-03-12,24-012,IND,@,OKC,W 121-111,*,36,8,15,.533,6,9,.667,2,6,.333,0,0,,.600,0,4,4,12,2,2,4,0,18,19.7,5.3,7,G,halibty01
54,Tyrese Haliburton,2024-03-13,24-013,IND,,CHI,L 129-132 (OT),*,38,6,13,.462,5,7,.714,1,6,.167,4,4,1.000,.576,0,3,3,14,0,1,2,3,17,18.5,2.3,-22,G,halibty01
55,Tyrese Haliburton,2024-03-16,24-016,IND,,BRK,W 121-100,*,31,6,18,.333,5,9,.556,1,9,.111,1,1,1.000,.380,0,7,7,4,2,1,2,0,14,9.4,-1.8,19,G,halibty01
56,Tyrese Haliburton,2024-03-18,24-018,IND,,CLE,L 103-108,*,32,4,14,.286,3,5,.600,1,9,.111,5,5,1.000,.432,1,5,6,12,1,1,3,5,14,13.1,0.8,-7,G,halibty01
57,Tyrese Haliburton,2024-03-20,24-020,IND,@,DET,W 122-103,*,26,9,13,.692,8,10,.800,1,3,.333,1,2,.500,.720,0,3,3,9,4,0,2,1,20,22.9,13.7,18,G,halibty01
58,Tyrese Haliburton,2024-03-22,24-022,IND,@,GSW,W 123-111,*,38,9,18,.500,5,10,.500,4,8,.500,4,5,.800,.644,0,2,2,11,4,3,1,0,26,30.0,18.1,25,G,halibty01
59,Tyrese Haliburton,2024-03-24,24-024,IND,@,LAL,L 145-150,*,33,5,13,.385,3,7,.429,2,6,.333,0,0,,.462,1,5,6,10,2,0,1,1,12,14.7,-0.9,-12,G,halibty01
60,Tyrese Haliburton,2024-03-25,24-025,IND,@,LAC,W 133-116,*,31,7,12,.583,1,3,.333,6,9,.667,1,1,1.000,.844,0,1,1,9,2,0,3,2,21,20.2,12.7,3,G,halibty01
61,Tyrese Haliburton,2024-03-27,24-027,IND,@,CHI,L 99-125,*,31,4,15,.267,1,4,.250,3,11,.273,2,3,.667,.398,2,2,4,5,0,0,2,2,13,6.4,-6.8,-7,G,halibty01
62,Tyrese Haliburton,2024-03-29,24-029,IND,,LAL,W 109-90,*,33,7,15,.467,4,7,.571,3,8,.375,4,4,1.000,.626,0,8,8,8,2,0,2,2,21,20.5,9.4,27,G,halibty01
63,Tyrese Haliburton,2024-04-01,24-032,IND,,BRK,W 133-111,*,27,9,15,.600,5,8,.625,4,7,.571,5,5,1.000,.785,0,4,4,13,1,1,0,1,27,31.7,27.6,26,G,halibty01
64,Tyrese Haliburton,2024-04-03,24-034,IND,@,BRK,L 111-115,*,37,9,22,.409,4,8,.500,5,14,.357,1,1,1.000,.535,1,2,3,8,2,2,0,0,24,22.5,12.4,3,G,halibty01
65,Tyrese Haliburton,2024-04-05,24-036,IND,,OKC,W 126-112,*,36,3,8,.375,1,2,.500,2,6,.333,0,0,,.500,0,2,2,11,1,0,2,1,8,10.5,-0.7,0,G,halibty01
66,Tyrese Haliburton,2024-04-07,24-038,IND,,MIA,W 117-115,*,33,3,10,.300,1,3,.333,2,7,.286,4,4,1.000,.510,0,4,4,8,0,2,3,2,12,10.6,-1.7,3,G,halibty01
