Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
17,Aaron Gordon,2021-11-21,26-066,DEN,@,PHO,L 97-126,*,30,7,14,.500,6,13,.462,1,1,1.000,1,3,.333,.522,4,6,10,4,2,0,4,3,16,12.4,1.1,-15,F,gordoaa01
18,Aaron Gordon,2021-11-23,26-068,DEN,@,POR,L 100-119,*,32,5,9,.556,5,8,.625,0,1,.000,1,1,1.000,.583,1,2,3,3,0,0,1,2,11,8.3,-7.1,-12,F,gordoaa01
19,Aaron Gordon,2021-11-26,26-071,DEN,,MIL,L 109-120,*,37,6,10,.600,5,8,.625,1,2,.500,5,5,1.000,.738,2,7,9,3,2,0,0,3,18,19.8,5.1,-15,F,gordoaa01
20,Aaron Gordon,2021-11-29,26-074,DEN,@,MIA,W 120-111,*,38,6,11,.545,4,7,.571,2,4,.500,6,8,.750,.689,0,4,4,5,0,0,2,1,20,16.2,1.0,18,F,gordoaa01
21,Aaron Gordon,2021-12-01,26-076,DEN,@,ORL,L 103-108,*,38,7,12,.583,6,7,.857,1,5,.200,2,4,.500,.618,0,8,8,3,0,0,1,2,17,13.3,0.6,0,F,gordoaa01
22,Aaron Gordon,2021-12-04,26-079,DEN,@,NYK,W 113-99,*,25,2,4,.500,1,3,.333,1,1,1.000,0,0,,.625,1,1,2,1,3,1,2,4,5,4.8,-2.4,-1,F,gordoaa01
23,Aaron Gordon,2021-12-06,26-081,DEN,@,CHI,L 97-109,*,39,7,16,.438,5,10,.500,2,6,.333,2,4,.500,.507,3,3,6,1,0,0,3,2,18,8.7,-6.4,2,F,gordoaa01
24,Aaron Gordon,2021-12-08,26-083,DEN,@,NOP,W 120-114 (OT),*,43,3,7,.429,2,3,.667,1,4,.250,3,4,.750,.571,2,0,2,1,2,1,0,3,10,9.5,-2.8,6,F,gordoaa01
25,Aaron Gordon,2021-12-09,26-084,DEN,@,SAS,L 111-123,*,35,9,12,.750,9,12,.750,0,0,,7,8,.875,.805,2,4,6,3,0,1,1,2,25,23.4,6.2,-4,F,gordoaa01
26,Aaron Gordon,2021-12-11,26-086,DEN,@,SAS,W 127-112,*,32,7,13,.538,6,10,.600,1,3,.333,1,1,1.000,.595,3,1,4,4,1,1,1,1,16,15.2,1.1,28,F,gordoaa01
27,Aaron Gordon,2021-12-13,26-088,DEN,,WAS,W 113-107,*,39,6,14,.429,5,10,.500,1,4,.250,3,4,.750,.508,2,3,5,3,0,0,2,2,16,9.8,-5.5,7,F,gordoaa01
