Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
1,CJ McCollum,2019-10-23,28-034,POR,,DEN,L 100-108,*,36,5,18,.278,3,14,.214,2,4,.500,0,0,,.333,2,1,3,3,1,0,5,3,12,0.0,-10.2,-10,G,mccolcj01
2,CJ McCollum,2019-10-25,28-036,POR,@,SAC,W 122-112,*,34,8,18,.444,7,14,.500,1,4,.250,2,2,1.000,.503,0,2,2,3,1,0,2,2,19,10.5,-6.5,5,G,mccolcj01
3,CJ McCollum,2019-10-27,28-038,POR,@,DAL,W 121-119,*,41,13,26,.500,12,22,.545,1,4,.250,8,8,1.000,.593,0,6,6,4,2,0,2,3,35,25.4,5.0,12,G,mccolcj01
4,CJ McCollum,2019-10-28,28-039,POR,@,SAS,L 110-113,*,38,10,22,.455,7,16,.438,3,6,.500,4,5,.800,.558,0,3,3,5,0,0,1,5,27,16.6,3.1,3,G,mccolcj01
5,CJ McCollum,2019-10-30,28-041,POR,@,OKC,W 102-99,*,36,7,22,.318,2,12,.167,5,10,.500,3,4,.750,.463,0,4,4,3,1,1,7,5,22,5.0,-6.0,-1,G,mccolcj01
6,CJ McCollum,2019-11-02,28-044,POR,,PHI,L 128-129,*,38,6,15,.400,6,11,.545,0,4,.000,4,4,1.000,.477,0,3,3,1,0,0,2,4,16,5.9,-14.4,5,G,mccolcj01
7,CJ McCollum,2019-11-04,28-046,POR,@,GSW,L 118-127,*,34,6,16,.375,4,10,.400,2,6,.333,0,0,,.438,0,1,1,6,0,0,0,2,14,8.9,-4.5,-9,G,mccolcj01
8,CJ McCollum,2019-11-07,28-049,POR,@,LAC,L 101-107,*,40,9,23,.391,8,17,.471,1,6,.167,3,3,1.000,.452,3,4,7,3,0,0,2,4,22,11.3,-0.9,1,G,mccolcj01
9,CJ McCollum,2019-11-08,28-050,POR,,BRK,L 115-119,*,40,4,19,.211,4,17,.235,0,2,.000,0,0,,.211,2,3,5,0,1,2,2,4,8,-2.6,-14.1,6,G,mccolcj01
10,CJ McCollum,2019-11-10,28-052,POR,,ATL,W 124-113 (OT),*,42,11,23,.478,10,17,.588,1,6,.167,0,1,.000,.491,2,6,8,4,2,2,3,3,23,16.1,1.1,12,G,mccolcj01
