Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
1,Tobias Harris,2019-10-23,27-100,PHI,,BOS,W 107-93,*,38,6,11,.545,4,6,.667,2,5,.400,1,2,.500,.631,1,14,15,4,2,0,4,3,15,13.8,5.4,16,F,harrito02
2,Tobias Harris,2019-10-26,27-103,PHI,@,DET,W 117-111,*,35,10,15,.667,6,9,.667,4,6,.667,5,6,.833,.822,0,7,7,1,2,0,3,5,29,21.9,7.0,-2,F,harrito02
3,Tobias Harris,2019-10-28,27-105,PHI,@,ATL,W 105-103,*,39,5,16,.313,4,7,.571,1,9,.111,2,3,.667,.375,0,5,5,5,1,0,1,1,13,8.0,-3.7,-6,F,harrito02
4,Tobias Harris,2019-10-30,27-107,PHI,,MIN,W 117-95,*,34,7,15,.467,6,12,.500,1,3,.333,3,3,1.000,.551,1,8,9,2,1,0,3,5,18,10.8,-2.8,18,F,harrito02
5,Tobias Harris,2019-11-02,27-110,PHI,@,POR,W 129-128,*,36,10,15,.667,9,13,.692,1,2,.500,2,2,1.000,.724,1,6,7,3,1,2,1,4,23,20.9,2.6,-4,F,harrito02
6,Tobias Harris,2019-11-04,27-112,PHI,@,PHO,L 109-114,*,37,10,20,.500,9,14,.643,1,6,.167,3,5,.600,.541,0,10,10,2,2,0,2,6,24,15.2,0.3,-9,F,harrito02
7,Tobias Harris,2019-11-06,27-114,PHI,@,UTA,L 104-106,*,35,4,11,.364,4,10,.400,0,1,.000,8,10,.800,.519,1,6,7,3,0,0,2,2,16,10.9,-2.7,-13,F,harrito02
8,Tobias Harris,2019-11-08,27-116,PHI,@,DEN,L 97-100,*,33,6,14,.429,6,12,.500,0,2,.000,1,2,.500,.437,1,9,10,4,2,2,1,2,13,13.0,2.7,-9,F,harrito02
9,Tobias Harris,2019-11-10,27-118,PHI,,CHO,W 114-106,*,29,6,9,.667,6,8,.750,0,1,.000,2,2,1.000,.709,2,5,7,5,1,2,4,1,14,14.5,4.2,25,F,harrito02
10,Tobias Harris,2019-11-12,27-120,PHI,,CLE,W 98-97,*,33,4,17,.235,4,6,.667,0,11,.000,0,0,,.235,2,3,5,4,0,0,1,4,8,0.2,-14.3,1,F,harrito02
11,Tobias Harris,2019-11-13,27-121,PHI,@,ORL,L 97-112,*,31,4,13,.308,4,10,.400,0,3,.000,0,0,,.308,2,8,10,6,2,1,3,4,8,6.6,-2.4,-5,F,harrito02
12,Tobias Harris,2019-11-15,27-123,PHI,@,OKC,L 119-127 (OT),*,39,8,16,.500,5,12,.417,3,4,.750,2,2,1.000,.622,0,6,6,3,0,0,3,6,21,11.5,-2.4,0,F,harrito02
13,Tobias Harris,2019-11-17,27-125,PHI,@,CLE,W 114-95,*,31,12,14,.857,11,12,.917,1,2,.500,2,2,1.000,.907,0,5,5,4,2,2,1,1,27,28.3,18.7,23,F,harrito02
14,Tobias Harris,2019-11-20,27-128,PHI,,NYK,W 109-104,*,32,5,13,.385,3,8,.375,2,5,.400,2,4,.500,.474,0,4,4,4,0,0,0,0,14,10.1,-1.5,1,F,harrito02
15,Tobias Harris,2019-11-22,27-130,PHI,,SAS,W 115-104,*,34,10,16,.625,7,11,.636,3,5,.600,3,4,.750,.732,1,5,6,4,1,2,2,1,26,23.4,11.6,18,F,harrito02
16,Tobias Harris,2019-11-23,27-131,PHI,,MIA,W 113-86,*,26,7,11,.636,6,8,.750,1,3,.333,4,5,.800,.720,1,7,8,2,2,0,0,2,19,19.1,13.7,38,F,harrito02
17,Tobias Harris,2019-11-25,27-133,PHI,@,TOR,L 96-101,*,38,7,17,.412,4,10,.400,3,7,.429,1,1,1.000,.516,0,5,5,2,1,0,2,3,18,9.6,-1.0,-10,F,harrito02
18,Tobias Harris,2019-11-27,27-135,PHI,,SAC,W 97-91,*,33,5,15,.333,5,11,.455,0,4,.000,4,6,.667,.397,0,6,6,2,0,2,2,1,14,6.9,-6.7,23,F,harrito02
19,Tobias Harris,2019-11-29,27-137,PHI,@,NYK,W 101-95,*,35,9,16,.563,8,14,.571,1,2,.500,0,0,,.594,1,5,6,1,1,2,4,4,19,11.1,-1.7,-6,F,harrito02
20,Tobias Harris,2019-11-30,27-138,PHI,,IND,W 119-116,*,36,8,16,.500,7,14,.500,1,2,.500,5,6,.833,.590,0,4,4,2,0,1,2,4,22,13.3,-6.2,5,F,harrito02
21,Tobias Harris,2019-12-02,27-140,PHI,,UTA,W 103-94,*,35,10,23,.435,9,18,.500,1,5,.200,5,6,.833,.507,0,9,9,3,1,0,4,3,26,14.1,-0.7,12,F,harrito02
22,Tobias Harris,2019-12-05,27-143,PHI,@,WAS,L 113-119,*,40,13,28,.464,10,20,.500,3,8,.375,4,4,1.000,.554,2,5,7,3,0,1,1,1,33,22.9,-0.5,-4,F,harrito02
