Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
27,Gary Trent Jr.,2023-12-27,24-343,TOR,@,WAS,W 132-102,*,26,4,10,.400,1,2,.500,3,8,.375,1,2,.500,.551,0,2,2,4,2,0,1,1,12,10.2,-1.1,8,G,trentga02
28,Gary Trent Jr.,2023-12-29,24-345,TOR,@,BOS,L 118-120,*,29,2,10,.200,1,6,.167,1,4,.250,1,2,.500,.276,0,4,4,1,2,0,0,0,6,3.3,-12.0,-10,G,trentga02
29,Gary Trent Jr.,2023-12-30,24-346,TOR,@,DET,L 127-129,*,39,8,16,.500,2,7,.286,6,9,.667,2,2,1.000,.711,0,1,1,4,4,1,0,3,24,22.6,8.0,4,G,trentga02
30,Gary Trent Jr.,2024-01-01,24-348,TOR,,CLE,W 124-121,,26,3,10,.300,2,5,.400,1,5,.200,2,2,1.000,.414,2,4,6,2,1,0,0,1,9,7.8,-2.2,-1,G,trentga02
31,Gary Trent Jr.,2024-01-03,24-350,TOR,@,MEM,W 116-111,,21,2,5,.400,1,4,.250,1,1,1.000,0,0,,.500,0,1,1,0,1,0,2,2,5,0.8,-9.2,2,G,trentga02
32,Gary Trent Jr.,2024-01-07,24-354,TOR,@,GSW,W 133-118,,26,6,11,.545,4,6,.667,2,5,.400,0,0,,.636,0,1,1,1,2,1,0,1,14,12.0,0.5,10,G,trentga02
33,Gary Trent Jr.,2024-01-09,24-356,TOR,@,LAL,L 131-132,,24,5,10,.500,1,4,.250,4,6,.667,0,0,,.700,0,1,1,1,0,0,0,1,14,9.6,-0.4,-6,G,trentga02
34,Gary Trent Jr.,2024-01-10,24-357,TOR,@,LAC,L 120-126,,24,5,9,.556,3,5,.600,2,4,.500,0,0,,.667,1,2,3,2,0,0,0,1,12,10.0,0.7,-9,G,trentga02
35,Gary Trent Jr.,2024-01-12,24-359,TOR,@,UTA,L 113-145,,22,2,6,.333,1,4,.250,1,2,.500,0,0,,.417,1,0,1,2,0,0,1,1,5,2.3,-12.1,-6,G,trentga02
36,Gary Trent Jr.,2024-01-17,24-364,TOR,,MIA,W 121-97,*,31,10,13,.769,2,4,.500,8,9,.889,0,0,,1.077,0,2,2,0,1,0,0,1,28,24.1,18.0,14,G,trentga02
37,Gary Trent Jr.,2024-01-18,25-000,TOR,,CHI,L 110-116,*,30,3,8,.375,3,4,.750,0,4,.000,0,0,,.375,0,2,2,2,0,0,2,3,6,0.4,-14.9,-21,G,trentga02
38,Gary Trent Jr.,2024-01-20,25-002,TOR,@,NYK,L 100-126,*,26,6,10,.600,2,2,1.000,4,8,.500,0,0,,.800,0,1,1,0,1,1,1,4,16,10.8,3.5,-13,G,trentga02
39,Gary Trent Jr.,2024-01-22,25-004,TOR,,MEM,L 100-108,*,24,2,6,.333,0,2,.000,2,4,.500,0,0,,.500,0,0,0,2,1,0,1,1,6,3.6,-6.2,-2,G,trentga02
40,Gary Trent Jr.,2024-01-26,25-008,TOR,,LAC,L 107-127,*,29,5,13,.385,2,5,.400,3,8,.375,0,0,,.500,0,1,1,3,0,0,0,1,13,7.9,-3.0,-12,G,trentga02
41,Gary Trent Jr.,2024-01-28,25-010,TOR,@,ATL,L 125-126,*,26,6,12,.500,2,4,.500,4,8,.500,0,0,,.667,0,1,1,0,2,0,1,5,16,9.3,-2.4,-19,G,trentga02
42,Gary Trent Jr.,2024-01-30,25-012,TOR,@,CHI,W 118-107,*,32,9,15,.600,3,4,.750,6,11,.545,0,0,,.800,0,5,5,1,1,0,2,1,24,17.9,4.8,12,G,trentga02
43,Gary Trent Jr.,2024-02-02,25-015,TOR,@,HOU,L 106-135,*,26,5,12,.417,3,7,.429,2,5,.400,0,0,,.500,2,2,4,0,2,0,1,1,12,8.2,-3.6,-17,G,trentga02
44,Gary Trent Jr.,2024-02-04,25-017,TOR,@,OKC,L 127-135 (2OT),*,40,6,15,.400,2,7,.286,4,8,.500,0,0,,.533,0,6,6,0,2,0,1,2,16,9.9,-5.0,-9,G,trentga02
45,Gary Trent Jr.,2024-02-05,25-018,TOR,@,NOP,L 100-138,*,15,1,5,.200,1,3,.333,0,2,.000,0,0,,.200,0,1,1,0,0,0,0,0,2,-0.8,-19.2,-16,G,trentga02
46,Gary Trent Jr.,2024-02-07,25-020,TOR,@,CHO,W 123-117,*,28,5,13,.385,1,5,.200,4,8,.500,0,0,,.538,0,0,0,1,3,0,1,1,14,9.2,-3.9,-2,G,trentga02
47,Gary Trent Jr.,2024-02-09,25-022,TOR,,HOU,W 107-104,*,34,2,11,.182,0,3,.000,2,8,.250,2,2,1.000,.337,0,1,1,3,4,0,1,1,8,6.1,-4.3,17,G,trentga02
48,Gary Trent Jr.,2024-02-10,25-023,TOR,,CLE,L 95-119,*,23,2,7,.286,0,2,.000,2,5,.400,0,0,,.429,0,2,2,2,1,0,1,1,6,3.5,-5.7,-2,G,trentga02
49,Gary Trent Jr.,2024-02-12,25-025,TOR,,SAS,L 99-122,*,22,2,7,.286,2,7,.286,0,0,,0,0,,.286,0,1,1,0,2,0,2,1,4,-0.2,-13.5,-19,G,trentga02
50,Gary Trent Jr.,2024-02-14,25-027,TOR,,IND,L 125-127,*,30,3,9,.333,1,3,.333,2,6,.333,0,0,,.444,0,6,6,3,0,2,0,1,8,7.8,-1.3,2,G,trentga02
51,Gary Trent Jr.,2024-02-22,25-035,TOR,,BRK,W 121-93,*,31,9,12,.750,4,5,.800,5,7,.714,2,2,1.000,.970,0,1,1,2,1,0,0,4,25,21.3,12.5,24,G,trentga02
52,Gary Trent Jr.,2024-02-23,25-036,TOR,@,ATL,W 123-121,*,34,4,14,.286,2,5,.400,2,9,.222,3,3,1.000,.424,1,3,4,4,0,1,1,2,13,8.1,-7.9,-9,G,trentga02
53,Gary Trent Jr.,2024-02-26,25-039,TOR,@,IND,W 130-122,*,31,5,12,.417,4,6,.667,1,6,.167,0,0,,.458,1,4,5,2,0,0,0,2,11,7.1,-9.1,2,G,trentga02
54,Gary Trent Jr.,2024-02-28,25-041,TOR,,DAL,L 125-136,*,33,3,8,.375,1,3,.333,2,5,.400,3,4,.750,.564,0,4,4,0,1,0,0,1,11,8.0,-6.1,8,G,trentga02
55,Gary Trent Jr.,2024-03-01,25-043,TOR,,GSW,L 105-120,*,30,4,14,.286,3,6,.500,1,8,.125,0,0,,.321,1,2,3,2,2,0,0,0,9,5.5,-7.1,0,G,trentga02
56,Gary Trent Jr.,2024-03-03,25-045,TOR,,CHO,W 111-106,*,34,6,13,.462,3,7,.429,3,6,.500,2,3,.667,.594,1,4,5,0,3,1,0,0,17,15.5,3.2,8,G,trentga02
57,Gary Trent Jr.,2024-03-05,25-047,TOR,,NOP,L 98-139,*,29,6,12,.500,2,2,1.000,4,10,.400,0,0,,.667,0,3,3,1,1,0,1,1,16,11.2,-0.8,-13,G,trentga02
58,Gary Trent Jr.,2024-03-07,25-049,TOR,@,PHO,L 113-120,*,36,11,22,.500,6,9,.667,5,13,.385,3,3,1.000,.643,1,2,3,0,0,0,0,1,30,19.9,2.2,-7,G,trentga02
59,Gary Trent Jr.,2024-03-09,25-051,TOR,@,POR,L 118-128 (OT),*,42,10,26,.385,7,14,.500,3,12,.250,0,1,.000,.435,2,3,5,3,2,0,2,2,23,12.0,-10.1,-12,G,trentga02
60,Gary Trent Jr.,2024-03-15,25-057,TOR,,ORL,L 103-113,*,32,10,17,.588,3,6,.500,7,11,.636,4,5,.800,.807,0,4,4,0,1,0,0,3,31,23.7,12.2,-6,G,trentga02
61,Gary Trent Jr.,2024-03-17,25-059,TOR,@,ORL,L 96-111,*,31,6,12,.500,4,6,.667,2,6,.333,1,1,1.000,.603,0,4,4,3,3,1,0,2,15,15.2,8.9,-16,G,trentga02
62,Gary Trent Jr.,2024-03-20,25-062,TOR,,SAC,L 89-123,*,32,6,17,.353,2,8,.250,4,9,.444,2,2,1.000,.503,3,3,6,2,1,0,0,2,18,13.1,-0.4,-16,G,trentga02
63,Gary Trent Jr.,2024-03-23,25-065,TOR,@,WAS,L 109-112,*,34,10,26,.385,9,19,.474,1,7,.143,10,10,1.000,.510,1,3,4,2,3,0,0,2,31,22.0,0.4,5,G,trentga02
64,Gary Trent Jr.,2024-03-25,25-067,TOR,,BRK,L 88-96,*,30,7,17,.412,5,10,.500,2,7,.286,2,2,1.000,.503,0,2,2,2,0,0,0,2,18,10.1,-3.7,-9,G,trentga02
65,Gary Trent Jr.,2024-03-27,25-069,TOR,,NYK,L 101-145,*,31,6,11,.545,5,9,.556,1,2,.500,5,6,.833,.660,0,2,2,6,0,0,1,0,18,16.1,-1.2,-32,G,trentga02
66,Gary Trent Jr.,2024-03-31,25-073,TOR,,PHI,L 120-135,*,32,10,20,.500,7,11,.636,3,9,.333,0,0,,.575,0,2,2,2,2,0,1,1,23,15.6,-4.5,-10,G,trentga02
67,Gary Trent Jr.,2024-04-05,25-078,TOR,@,MIL,W 117-111,*,37,11,22,.500,4,7,.571,7,15,.467,2,2,1.000,.677,0,5,5,3,2,0,2,2,31,22.8,5.5,11,G,trentga02
68,Gary Trent Jr.,2024-04-07,25-080,TOR,,WAS,W 130-122,*,35,9,16,.563,7,12,.583,2,4,.500,0,0,,.625,0,7,7,5,3,0,0,0,20,21.0,4.7,18,G,trentga02
