Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
44,Jaylen Brown,2023-01-26,26-094,BOS,,NYK,L 117-120 (OT),*,42,8,22,.364,7,14,.500,1,8,.125,5,7,.714,.439,2,7,9,2,1,0,3,2,22,11.1,-5.1,3,F-G,brownja02
45,Jaylen Brown,2023-01-28,26-096,BOS,,LAL,W 125-121 (OT),*,39,13,23,.565,11,14,.786,2,9,.222,9,11,.818,.665,1,8,9,3,1,1,3,5,37,27.2,5.8,2,F-G,brownja02
46,Jaylen Brown,2023-02-01,26-100,BOS,,BRK,W 139-96,*,32,8,16,.500,1,4,.250,7,12,.583,3,5,.600,.714,0,3,3,3,0,0,2,0,26,18.2,5.0,35,F-G,brownja02
47,Jaylen Brown,2023-02-03,26-102,BOS,,PHO,L 94-106,*,39,9,21,.429,6,9,.667,3,12,.250,6,9,.667,.541,0,8,8,4,3,0,2,3,27,19.7,7.4,-5,F-G,brownja02
48,Jaylen Brown,2023-02-08,26-107,BOS,,PHI,W 106-99,*,18,2,9,.222,2,5,.400,0,4,.000,0,0,,.222,0,2,2,3,0,0,2,2,4,-1.6,-21.7,-2,F-G,brownja02
49,Jaylen Brown,2023-02-23,26-122,BOS,@,IND,W 142-138 (OT),*,43,11,24,.458,8,19,.421,3,5,.600,5,7,.714,.554,5,6,11,3,1,0,3,5,30,20.2,-4.8,10,F-G,brownja02
50,Jaylen Brown,2023-02-25,26-124,BOS,@,PHI,W 110-107,*,37,10,21,.476,8,17,.471,2,4,.500,4,5,.800,.560,1,3,4,3,3,0,4,3,26,16.4,1.4,-6,F-G,brownja02
51,Jaylen Brown,2023-03-01,26-128,BOS,,CLE,W 117-113,*,37,6,15,.400,4,10,.400,2,5,.400,2,2,1.000,.504,0,3,3,4,0,0,2,3,16,8.4,-6.6,2,F-G,brownja02
52,Jaylen Brown,2023-03-03,26-130,BOS,,BRK,L 105-115,*,43,15,27,.556,12,19,.632,3,8,.375,2,5,.400,.599,0,5,5,4,3,1,3,0,35,25.9,6.8,-11,F-G,brownja02
53,Jaylen Brown,2023-03-05,26-132,BOS,,NYK,L 129-131 (2OT),*,47,12,25,.480,10,20,.500,2,5,.400,3,3,1.000,.551,2,6,8,1,4,1,3,2,29,21.1,3.3,8,F-G,brownja02
54,Jaylen Brown,2023-03-06,26-133,BOS,@,CLE,L 114-118 (OT),*,45,12,26,.462,11,19,.579,1,7,.143,7,10,.700,.526,2,11,13,9,0,1,4,5,32,23.1,4.5,-1,F-G,brownja02
55,Jaylen Brown,2023-03-08,26-135,BOS,,POR,W 115-93,*,25,4,10,.400,4,7,.571,0,3,.000,3,3,1.000,.486,0,3,3,3,1,0,2,2,11,6.8,-4.5,7,F-G,brownja02
56,Jaylen Brown,2023-03-11,26-138,BOS,@,ATL,W 134-125,*,38,10,18,.556,9,13,.692,1,5,.200,3,4,.750,.607,0,5,5,7,2,0,1,3,24,21.2,1.4,3,F-G,brownja02
57,Jaylen Brown,2023-03-13,26-140,BOS,@,HOU,L 109-111,*,39,16,25,.640,12,15,.800,4,10,.400,7,8,.875,.754,1,4,5,2,1,1,2,1,43,34.1,16.0,3,F-G,brownja02
58,Jaylen Brown,2023-03-15,26-142,BOS,@,MIN,W 104-102,*,37,12,24,.500,7,16,.438,5,8,.625,6,8,.750,.636,3,7,10,1,1,0,2,2,35,25.3,10.8,3,F-G,brownja02
59,Jaylen Brown,2023-03-17,26-144,BOS,@,POR,W 126-112,*,37,12,23,.522,10,17,.588,2,6,.333,1,3,.333,.555,3,3,6,5,2,0,4,5,27,17.4,-1.6,9,F-G,brownja02
60,Jaylen Brown,2023-03-18,26-145,BOS,@,UTA,L 117-118,*,35,9,19,.474,5,10,.500,4,9,.444,3,4,.750,.602,0,4,4,6,0,0,0,2,25,19.5,3.8,-8,F-G,brownja02
61,Jaylen Brown,2023-03-21,26-148,BOS,@,SAC,W 132-109,*,34,10,16,.625,6,9,.667,4,7,.571,3,3,1.000,.779,0,5,5,4,0,0,1,2,27,22.3,6.6,20,F-G,brownja02
62,Jaylen Brown,2023-03-24,26-151,BOS,,IND,W 120-95,*,33,10,23,.435,7,17,.412,3,6,.500,4,6,.667,.527,1,6,7,4,0,0,3,2,27,15.6,-1.6,11,F-G,brownja02
63,Jaylen Brown,2023-03-26,26-153,BOS,,SAS,W 137-93,*,36,18,29,.621,16,19,.842,2,10,.200,3,5,.600,.657,1,12,13,3,1,0,5,1,41,29.1,1.5,28,F-G,brownja02
64,Jaylen Brown,2023-03-28,26-155,BOS,@,WAS,L 111-130,*,27,9,19,.474,9,15,.600,0,4,.000,0,0,,.474,1,2,3,4,1,0,4,1,18,9.0,-8.7,-24,F-G,brownja02
65,Jaylen Brown,2023-03-30,26-157,BOS,@,MIL,W 140-99,*,32,13,20,.650,10,15,.667,3,5,.600,1,2,.500,.718,0,5,5,5,1,0,1,2,30,25.0,9.9,29,F-G,brownja02
66,Jaylen Brown,2023-03-31,26-158,BOS,,UTA,W 122-114,*,34,5,19,.263,5,14,.357,0,5,.000,2,2,1.000,.302,0,2,2,4,1,0,3,3,12,0.9,-16.3,-5,F-G,brownja02
67,Jaylen Brown,2023-04-05,26-163,BOS,,TOR,W 97-93,*,39,12,29,.414,11,20,.550,1,9,.111,0,2,.000,.418,1,10,11,5,0,0,4,0,25,11.9,-2.2,4,F-G,brownja02
1,Derrick White,2023-10-25,29-115,BOS,@,NYK,W 108-104,*,32,4,6,.667,3,3,1.000,1,3,.333,3,4,.750,.773,0,6,6,2,2,1,1,3,12,12.7,5.8,7,G,whitede01
2,Derrick White,2023-10-27,29-117,BOS,,MIA,W 119-111,*,36,9,15,.600,4,8,.500,5,7,.714,5,6,.833,.794,3,3,6,3,1,3,2,1,28,26.5,17.4,4,G,whitede01
3,Derrick White,2023-10-30,29-120,BOS,@,WAS,W 126-107,*,24,2,3,.667,1,1,1.000,1,2,.500,0,0,,.833,1,0,1,8,2,1,2,1,5,10.3,9.2,27,G,whitede01
4,Derrick White,2023-11-01,29-122,BOS,,IND,W 155-104,*,27,7,10,.700,3,3,1.000,4,7,.571,0,0,,.900,1,2,3,4,0,0,2,3,18,14.7,8.5,34,G,whitede01
5,Derrick White,2023-11-08,29-129,BOS,@,PHI,L 103-106,*,38,6,18,.333,3,7,.429,3,11,.273,4,4,1.000,.481,1,3,4,5,2,1,2,3,19,13.4,2.4,2,G,whitede01
6,Derrick White,2023-11-10,29-131,BOS,,BRK,W 121-107,*,27,4,10,.400,2,5,.400,2,5,.400,1,2,.500,.506,0,4,4,5,0,1,0,2,11,9.8,1.3,1,G,whitede01
7,Derrick White,2023-11-11,29-132,BOS,,TOR,W 117-94,*,26,2,5,.400,2,2,1.000,0,3,.000,0,1,.000,.368,0,4,4,5,0,1,0,2,4,5.5,-0.8,20,G,whitede01
8,Derrick White,2023-11-13,29-134,BOS,,NYK,W 114-98,*,31,1,7,.143,0,4,.000,1,3,.333,0,0,,.214,1,1,2,4,1,1,1,2,3,2.2,-5.1,14,G,whitede01
9,Derrick White,2023-11-15,29-136,BOS,@,PHI,W 117-107,*,36,7,12,.583,3,4,.750,4,8,.500,9,10,.900,.823,0,3,3,5,1,0,2,3,27,23.2,10.0,3,G,whitede01
10,Derrick White,2023-11-17,29-138,BOS,@,TOR,W 108-105,*,34,4,10,.400,1,2,.500,3,8,.375,2,2,1.000,.597,0,4,4,5,0,0,1,1,13,10.9,-0.1,-1,G,whitede01
11,Derrick White,2023-11-19,29-140,BOS,@,MEM,W 102-100,*,34,3,9,.333,1,4,.250,2,5,.400,2,2,1.000,.506,1,2,3,4,0,1,2,2,10,6.9,-2.4,1,G,whitede01
12,Derrick White,2023-11-22,29-143,BOS,,MIL,W 119-116,*,35,5,9,.556,2,3,.667,3,6,.500,0,0,,.722,0,4,4,5,1,1,6,1,13,8.7,-0.7,-3,G,whitede01
13,Derrick White,2023-11-24,29-145,BOS,@,ORL,L 96-113,*,37,3,9,.333,2,4,.500,1,5,.200,9,12,.750,.560,0,5,5,4,1,1,3,1,16,12.3,1.1,-6,G,whitede01
14,Derrick White,2023-11-26,29-147,BOS,,ATL,W 113-103,*,37,5,13,.385,5,7,.714,0,6,.000,5,5,1.000,.493,2,2,4,11,3,0,3,5,15,15.6,4.0,29,G,whitede01
15,Derrick White,2023-11-28,29-149,BOS,,CHI,W 124-97,*,29,5,7,.714,3,4,.750,2,3,.667,2,2,1.000,.888,0,3,3,7,2,0,0,4,14,17.3,12.2,15,G,whitede01
16,Derrick White,2023-12-01,29-152,BOS,,PHI,W 125-119,*,32,5,11,.455,2,7,.286,3,4,.750,8,8,1.000,.723,1,5,6,5,1,1,1,2,21,20.9,7.5,20,G,whitede01
17,Derrick White,2023-12-04,29-155,BOS,@,IND,L 112-122,*,36,7,16,.438,5,7,.714,2,9,.222,2,2,1.000,.533,0,4,4,8,1,1,5,4,18,11.5,-1.7,-4,G,whitede01
18,Derrick White,2023-12-08,29-159,BOS,,NYK,W 133-123,*,32,10,16,.625,4,6,.667,6,10,.600,4,4,1.000,.845,2,1,3,3,2,2,0,4,30,28.4,20.0,21,G,whitede01
19,Derrick White,2023-12-12,29-163,BOS,,CLE,W 120-113,*,37,5,9,.556,0,1,.000,5,8,.625,2,2,1.000,.860,0,4,4,4,1,2,1,3,17,16.9,7.6,-6,G,whitede01
20,Derrick White,2023-12-14,29-165,BOS,,CLE,W 116-107,*,35,5,10,.500,3,6,.500,2,4,.500,2,2,1.000,.643,2,3,5,3,3,0,3,0,14,13.4,3.2,9,G,whitede01
21,Derrick White,2023-12-15,29-166,BOS,,ORL,W 128-111,*,30,7,15,.467,4,8,.500,3,7,.429,2,2,1.000,.598,1,3,4,8,4,1,1,0,19,22.2,14.2,13,G,whitede01
