Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
61,Grayson Allen,2024-03-15,28-159,PHO,@,CHO,W 107-96,*,33,6,12,.500,3,3,1.000,3,9,.333,2,2,1.000,.660,0,0,0,3,1,0,0,1,17,13.7,5.0,8,G,allengr01
62,Grayson Allen,2024-03-17,28-161,PHO,@,MIL,L 129-140,*,39,8,14,.571,2,3,.667,6,11,.545,3,3,1.000,.816,0,3,3,8,1,0,2,2,25,23.1,4.7,0,G,allengr01
63,Grayson Allen,2024-03-20,28-164,PHO,,PHI,W 115-102,*,34,10,17,.588,1,2,.500,9,15,.600,3,4,.750,.853,1,3,4,5,1,1,2,1,32,28.1,18.3,20,G,allengr01
64,Grayson Allen,2024-03-21,28-165,PHO,,ATL,W 128-115,*,36,4,8,.500,1,1,1.000,3,7,.429,2,2,1.000,.732,0,3,3,4,1,2,0,2,13,14.3,4.5,-6,G,allengr01
65,Grayson Allen,2024-03-23,28-167,PHO,@,SAS,W 131-106,*,26,4,6,.667,4,6,.667,0,0,,0,0,,.667,0,2,2,1,1,0,1,1,8,6.3,-6.4,26,G,allengr01
66,Grayson Allen,2024-03-25,28-169,PHO,@,SAS,L 102-104,*,35,2,5,.400,2,3,.667,0,2,.000,2,3,.667,.475,0,4,4,2,0,0,0,2,6,4.7,-8.3,5,G,allengr01
67,Grayson Allen,2024-03-27,28-171,PHO,@,DEN,W 104-97,*,33,5,10,.500,2,3,.667,3,7,.429,0,0,,.650,0,3,3,4,1,0,1,2,13,10.9,3.1,-4,G,allengr01
68,Grayson Allen,2024-03-29,28-173,PHO,@,OKC,L 103-128,*,28,6,16,.375,5,7,.714,1,9,.111,0,0,,.406,4,5,9,5,1,0,2,0,13,11.0,-3.7,-14,G,allengr01
69,Grayson Allen,2024-04-01,28-176,PHO,@,NOP,W 124-111,*,33,4,8,.500,2,3,.667,2,5,.400,1,2,.500,.619,0,2,2,4,0,1,1,2,11,8.9,-1.0,17,G,allengr01
70,Grayson Allen,2024-04-05,28-180,PHO,,MIN,W 97-87,*,33,6,14,.429,2,6,.333,4,8,.500,7,8,.875,.656,2,6,8,1,2,0,1,0,23,20.1,11.2,22,G,allengr01
71,Grayson Allen,2024-04-07,28-182,PHO,,NOP,L 105-113,*,37,4,11,.364,1,1,1.000,3,10,.300,0,0,,.500,0,5,5,1,2,2,3,2,11,6.7,-3.8,-4,G,allengr01
