Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
18,Trae Young,2022-11-25,24-067,ATL,@,HOU,L 122-128,*,38,13,28,.464,9,18,.500,4,10,.400,14,16,.875,.628,0,0,0,5,1,0,4,4,44,27.7,2.0,-6,G,youngtr01
19,Trae Young,2022-11-27,24-069,ATL,,MIA,L 98-106,*,38,4,16,.250,3,8,.375,1,8,.125,13,13,1.000,.506,3,2,5,14,1,0,3,1,22,22.5,5.9,2,G,youngtr01
20,Trae Young,2022-11-28,24-070,ATL,@,PHI,L 101-104,*,34,6,14,.429,5,10,.500,1,4,.250,5,5,1.000,.556,1,1,2,10,0,0,3,0,18,15.6,0.1,-7,G,youngtr01
21,Trae Young,2022-11-30,24-072,ATL,@,ORL,W 125-108,*,36,12,23,.522,10,12,.833,2,11,.182,4,5,.800,.595,0,2,2,14,0,0,2,0,30,26.7,7.8,24,G,youngtr01
22,Trae Young,2022-12-05,24-077,ATL,,OKC,L 114-121,*,37,6,19,.316,5,12,.417,1,7,.143,10,11,.909,.482,0,3,3,10,0,0,4,1,23,15.2,-1.9,-11,G,youngtr01
23,Trae Young,2022-12-07,24-079,ATL,@,NYK,L 89-113,*,30,9,20,.450,9,16,.563,0,4,.000,1,2,.500,.455,1,3,4,6,0,0,4,0,19,10.0,-2.7,-26,G,youngtr01
24,Trae Young,2022-12-09,24-081,ATL,@,BRK,L 116-120,*,37,12,25,.480,10,18,.556,2,7,.286,7,7,1.000,.588,0,0,0,9,3,1,8,2,33,21.5,3.0,-6,G,youngtr01
25,Trae Young,2022-12-11,24-083,ATL,,CHI,W 123-122 (OT),*,42,5,18,.278,3,10,.300,2,8,.250,7,9,.778,.433,0,2,2,14,0,0,6,4,19,10.4,-7.2,7,G,youngtr01
26,Trae Young,2022-12-14,24-086,ATL,@,ORL,L 124-135,*,39,6,15,.400,5,10,.500,1,5,.200,6,7,.857,.525,1,2,3,16,0,0,5,3,19,16.8,-4.3,-17,G,youngtr01
27,Trae Young,2022-12-16,24-088,ATL,@,CHO,W 125-106,*,34,8,18,.444,6,13,.462,2,5,.400,13,14,.929,.642,0,1,1,9,1,0,4,1,31,24.4,2.7,3,G,youngtr01
28,Trae Young,2022-12-19,24-091,ATL,,ORL,W 126-125,*,36,11,22,.500,8,15,.533,3,7,.429,12,12,1.000,.678,1,2,3,13,0,0,4,1,37,32.0,8.5,4,G,youngtr01
29,Trae Young,2022-12-21,24-093,ATL,,CHI,L 108-110,*,38,9,24,.375,2,10,.200,7,14,.500,9,9,1.000,.608,2,4,6,6,1,0,5,1,34,23.2,7.4,2,G,youngtr01
30,Trae Young,2022-12-23,24-095,ATL,,DET,W 130-105,*,31,9,15,.600,6,8,.750,3,7,.429,5,8,.625,.702,0,2,2,13,2,0,1,0,26,28.6,15.3,17,G,youngtr01
31,Trae Young,2022-12-27,24-099,ATL,@,IND,L 114-129,*,34,5,15,.333,2,9,.222,3,6,.500,9,10,.900,.567,0,3,3,10,0,1,4,1,22,17.3,0.8,-15,G,youngtr01
32,Trae Young,2022-12-30,24-102,ATL,,LAL,L 121-130,*,36,11,24,.458,11,20,.550,0,4,.000,7,9,.778,.519,2,1,3,8,1,0,4,4,29,18.5,-0.9,-9,G,youngtr01
33,Trae Young,2023-01-02,24-105,ATL,@,GSW,L 141-143 (2OT),*,44,8,22,.364,5,12,.417,3,10,.300,11,13,.846,.541,1,6,7,14,1,0,4,2,30,25.5,1.9,-8,G,youngtr01
34,Trae Young,2023-01-04,24-107,ATL,@,SAC,W 120-117,*,32,7,12,.583,6,10,.600,1,2,.500,6,7,.857,.696,0,0,0,6,1,0,5,2,21,14.4,-1.7,6,G,youngtr01
35,Trae Young,2023-01-06,24-109,ATL,@,LAL,L 114-130,*,34,12,24,.500,10,16,.625,2,8,.250,6,7,.857,.591,1,4,5,9,3,0,6,2,32,24.0,5.7,2,G,youngtr01
36,Trae Young,2023-01-08,24-111,ATL,@,LAC,W 112-108,*,35,9,17,.529,6,11,.545,3,6,.500,9,9,1.000,.716,0,2,2,8,1,0,4,3,30,23.7,7.6,11,G,youngtr01
37,Trae Young,2023-01-13,24-116,ATL,@,IND,W 113-111,*,37,6,16,.375,0,6,.000,6,10,.600,8,9,.889,.651,0,2,2,11,0,0,2,0,26,23.1,7.9,20,G,youngtr01
38,Trae Young,2023-01-14,24-117,ATL,@,TOR,W 114-103,*,38,9,17,.529,7,12,.583,2,5,.400,9,9,1.000,.692,0,0,0,9,2,1,3,2,29,25.9,10.7,15,G,youngtr01
39,Trae Young,2023-01-16,24-119,ATL,,MIA,W 121-113,*,36,6,13,.462,3,7,.429,3,6,.500,9,11,.818,.673,0,3,3,8,4,0,10,4,24,15.4,-3.5,1,G,youngtr01
40,Trae Young,2023-01-18,24-121,ATL,@,DAL,W 130-122,*,35,5,11,.455,5,10,.500,0,1,.000,8,8,1.000,.620,0,4,4,12,3,0,4,0,18,20.9,4.5,0,G,youngtr01
41,Trae Young,2023-01-20,24-123,ATL,,NYK,W 139-124,*,33,9,21,.429,8,14,.571,1,7,.143,8,8,1.000,.551,1,0,1,6,1,0,4,1,27,17.4,-4.8,11,G,youngtr01
42,Trae Young,2023-01-21,24-124,ATL,,CHO,L 118-122,*,38,9,22,.409,9,18,.500,0,4,.000,7,9,.778,.482,0,5,5,12,0,0,6,2,25,15.5,-9.0,8,G,youngtr01
43,Trae Young,2023-01-23,24-126,ATL,@,CHI,L 100-111,*,38,7,16,.438,7,11,.636,0,5,.000,7,10,.700,.515,1,2,3,13,0,0,6,1,21,15.4,-0.9,6,G,youngtr01
44,Trae Young,2023-01-25,24-128,ATL,@,OKC,W 137-132,*,35,10,20,.500,7,14,.500,3,6,.500,10,11,.909,.664,0,3,3,11,0,0,5,0,33,26.2,2.4,-11,G,youngtr01
45,Trae Young,2023-01-28,24-131,ATL,,LAC,L 113-120,*,36,10,21,.476,10,19,.526,0,2,.000,11,14,.786,.571,2,3,5,10,1,0,5,2,31,23.6,3.3,0,G,youngtr01
46,Trae Young,2023-02-01,24-135,ATL,@,PHO,W 132-100,*,27,8,17,.471,5,14,.357,3,3,1.000,1,1,1.000,.573,0,1,1,12,1,0,4,1,20,16.6,3.7,21,G,youngtr01
47,Trae Young,2023-02-03,24-137,ATL,@,UTA,W 115-108,*,34,10,19,.526,8,11,.727,2,8,.250,5,7,.714,.611,2,2,4,6,2,1,2,2,27,23.0,9.4,4,G,youngtr01
48,Trae Young,2023-02-07,24-141,ATL,@,NOP,L 107-116,*,36,4,14,.286,2,6,.333,2,8,.250,6,6,1.000,.481,1,2,3,16,1,0,4,4,16,15.7,0.8,-13,G,youngtr01
49,Trae Young,2023-02-09,24-143,ATL,,PHO,W 116-107,*,38,10,18,.556,5,10,.500,5,8,.625,11,12,.917,.773,3,4,7,12,2,0,9,2,36,30.9,16.7,15,G,youngtr01
50,Trae Young,2023-02-11,24-145,ATL,,SAS,W 125-106,*,33,9,19,.474,7,14,.500,2,5,.400,4,4,1.000,.578,1,3,4,17,1,1,5,0,24,24.5,9.7,24,G,youngtr01
