Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
29,Kevin Durant,2024-01-07,35-100,PHO,,MEM,L 115-121,*,36,11,23,.478,11,22,.500,0,1,.000,1,1,1.000,.491,2,8,10,5,0,1,1,1,23,17.9,2.0,-7,F-G,duranke01
30,Kevin Durant,2024-01-08,35-101,PHO,@,LAC,L 111-138,*,35,10,17,.588,7,11,.636,3,6,.500,7,8,.875,.731,0,7,7,2,0,1,3,2,30,22.1,5.1,-14,F-G,duranke01
31,Kevin Durant,2024-01-11,35-104,PHO,@,LAL,W 127-109,*,32,7,12,.583,5,7,.714,2,5,.400,2,2,1.000,.699,0,5,5,5,3,1,1,0,18,20.1,11.5,15,F-G,duranke01
32,Kevin Durant,2024-01-14,35-107,PHO,@,POR,W 127-116,*,38,8,16,.500,6,11,.545,2,5,.400,3,3,1.000,.606,1,4,5,6,0,0,3,4,21,14.5,-6.1,0,F-G,duranke01
33,Kevin Durant,2024-01-16,35-109,PHO,,SAC,W 119-117,*,39,7,16,.438,3,8,.375,4,8,.500,9,9,1.000,.676,1,4,5,4,0,2,7,3,27,16.5,-2.2,-4,F-G,duranke01
34,Kevin Durant,2024-01-19,35-112,PHO,@,NOP,W 123-109,*,35,11,19,.579,8,11,.727,3,8,.375,1,1,1.000,.669,1,4,5,2,2,2,1,1,26,22.4,7.9,25,F-G,duranke01
35,Kevin Durant,2024-01-21,35-114,PHO,,IND,W 117-110,*,40,18,25,.720,14,18,.778,4,7,.571,0,0,,.800,1,8,9,2,0,3,2,4,40,32.7,12.4,7,F-G,duranke01
36,Kevin Durant,2024-01-22,35-115,PHO,,CHI,W 115-113,*,41,16,32,.500,10,17,.588,6,15,.400,5,6,.833,.621,1,5,6,8,1,2,1,2,43,35.0,12.9,3,F-G,duranke01
37,Kevin Durant,2024-01-24,35-117,PHO,@,DAL,W 132-109,*,38,4,10,.400,4,6,.667,0,4,.000,4,7,.571,.459,0,10,10,7,1,2,1,4,12,13.1,-1.5,19,F-G,duranke01
38,Kevin Durant,2024-01-26,35-119,PHO,@,IND,L 131-133,*,39,9,15,.600,7,11,.636,2,4,.500,0,0,,.667,1,6,7,6,1,1,2,1,20,19.1,2.6,-9,F-G,duranke01
39,Kevin Durant,2024-01-28,35-121,PHO,@,ORL,L 98-113,*,37,7,12,.583,6,9,.667,1,3,.333,0,0,,.625,0,4,4,5,0,1,7,3,15,6.6,-5.1,-25,F-G,duranke01
40,Kevin Durant,2024-01-29,35-122,PHO,@,MIA,W 118-105,*,42,8,15,.533,6,10,.600,2,5,.400,2,2,1.000,.630,2,6,8,7,1,2,1,0,20,22.2,6.7,6,F-G,duranke01
41,Kevin Durant,2024-01-31,35-124,PHO,@,BRK,W 136-120,*,38,10,16,.625,8,10,.800,2,6,.333,11,12,.917,.775,0,5,5,8,0,2,3,1,33,30.5,7.8,20,F-G,duranke01
42,Kevin Durant,2024-02-02,35-126,PHO,@,ATL,L 120-129,*,38,14,24,.583,9,15,.600,5,9,.556,2,2,1.000,.703,1,7,8,8,2,1,4,3,35,29.7,11.1,-1,F-G,duranke01
43,Kevin Durant,2024-02-04,35-128,PHO,@,WAS,W 140-112,*,26,7,9,.778,4,6,.667,3,3,1.000,1,2,.500,.911,0,4,4,3,2,1,1,0,18,19.1,11.3,18,F-G,duranke01
44,Kevin Durant,2024-02-06,35-130,PHO,,MIL,W 114-106,*,39,11,21,.524,10,16,.625,1,5,.200,5,7,.714,.581,0,10,10,1,1,2,5,3,28,16.8,-0.2,8,F-G,duranke01
45,Kevin Durant,2024-02-08,35-132,PHO,,UTA,W 129-115,*,35,14,23,.609,12,17,.706,2,6,.333,1,1,1.000,.661,0,8,8,7,3,2,3,1,31,28.8,8.6,17,F-G,duranke01
