Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
1,Rudy Gobert,2019-10-23,27-119,UTA,,OKC,W 100-95,*,38,3,6,.500,3,6,.500,0,0,,1,3,.333,.478,3,11,14,0,0,1,4,5,7,3.3,-6.3,13,C,goberru01
2,Rudy Gobert,2019-10-25,27-121,UTA,@,LAL,L 86-95,*,32,4,8,.500,4,8,.500,0,0,,0,1,.000,.474,0,9,9,3,2,0,3,3,8,6.2,0.6,-2,C,goberru01
3,Rudy Gobert,2019-10-26,27-122,UTA,,SAC,W 113-81,*,25,3,3,1.000,3,3,1.000,0,0,,0,0,,1.000,1,5,6,2,0,1,4,3,6,4.2,-0.9,16,C,goberru01
4,Rudy Gobert,2019-10-28,27-124,UTA,@,PHO,W 96-95,*,36,2,4,.500,2,4,.500,0,0,,11,12,.917,.808,2,16,18,1,3,1,5,3,15,17.0,5.8,13,C,goberru01
5,Rudy Gobert,2019-10-30,27-126,UTA,,LAC,W 110-96,*,33,5,7,.714,5,7,.714,0,0,,3,8,.375,.618,0,7,7,0,1,2,1,3,13,10.4,-1.8,3,C,goberru01
6,Rudy Gobert,2019-11-01,27-128,UTA,@,SAC,L 101-102,*,38,5,6,.833,5,6,.833,0,0,,5,7,.714,.826,5,11,16,0,1,3,3,2,15,18.1,2.8,-7,C,goberru01
7,Rudy Gobert,2019-11-03,27-130,UTA,@,LAC,L 94-105,*,34,4,8,.500,4,8,.500,0,0,,4,6,.667,.564,2,12,14,0,0,0,0,4,12,10.6,0.4,3,C,goberru01
8,Rudy Gobert,2019-11-06,27-133,UTA,,PHI,W 106-104,*,36,4,8,.500,4,8,.500,0,0,,6,8,.750,.608,4,12,16,3,3,1,0,6,14,19.0,7.2,9,C,goberru01
9,Rudy Gobert,2019-11-08,27-135,UTA,,MIL,W 103-100,*,37,1,2,.500,1,2,.500,0,0,,6,10,.600,.625,3,14,17,0,0,1,3,5,8,7.4,-0.2,4,C,goberru01
10,Rudy Gobert,2019-11-11,27-138,UTA,@,GSW,W 122-108,*,35,11,12,.917,11,12,.917,0,0,,3,9,.333,.783,2,12,14,1,1,2,0,3,25,25.5,9.2,15,C,goberru01
11,Rudy Gobert,2019-11-12,27-139,UTA,,BRK,W 119-114,*,38,8,10,.800,8,10,.800,0,0,,2,4,.500,.765,4,11,15,2,2,2,2,2,18,21.5,9.0,0,C,goberru01
12,Rudy Gobert,2019-11-15,27-142,UTA,@,MEM,L 106-107,*,36,9,11,.818,9,11,.818,0,0,,5,7,.714,.817,7,10,17,1,0,5,3,1,23,26.8,11.5,10,C,goberru01
13,Rudy Gobert,2019-11-18,27-145,UTA,,MIN,L 102-112,*,36,5,8,.625,5,8,.625,0,0,,6,7,.857,.722,5,9,14,1,1,1,2,5,16,16.6,1.8,-10,C,goberru01
14,Rudy Gobert,2019-11-20,27-147,UTA,@,MIN,W 103-95,*,35,5,8,.625,5,8,.625,0,0,,2,3,.667,.644,3,12,15,1,0,5,3,3,12,13.7,1.2,9,C,goberru01
15,Rudy Gobert,2019-11-22,27-149,UTA,,GSW,W 113-109,*,35,3,8,.375,3,8,.375,0,0,,2,2,1.000,.450,5,14,19,1,1,7,3,2,8,14.1,0.1,1,C,goberru01
16,Rudy Gobert,2019-11-27,27-154,UTA,@,IND,L 102-121,*,30,5,9,.556,5,9,.556,0,0,,4,6,.667,.601,5,8,13,0,1,1,2,5,14,12.5,-2.0,-13,C,goberru01
17,Rudy Gobert,2019-11-29,27-156,UTA,@,MEM,W 103-94,*,36,6,11,.545,6,11,.545,0,0,,1,2,.500,.547,4,9,13,3,0,2,0,1,13,15.9,4.5,14,C,goberru01
18,Rudy Gobert,2019-12-01,27-158,UTA,@,TOR,L 110-130,*,28,4,7,.571,4,7,.571,0,0,,4,8,.500,.570,4,7,11,1,0,1,3,2,12,9.6,-4.0,-21,C,goberru01
19,Rudy Gobert,2019-12-02,27-159,UTA,@,PHI,L 94-103,*,36,11,15,.733,11,15,.733,0,0,,5,10,.500,.696,5,7,12,2,0,3,1,2,27,26.2,11.7,-3,C,goberru01
20,Rudy Gobert,2019-12-04,27-161,UTA,,LAL,L 96-121,*,27,6,8,.750,6,8,.750,0,0,,1,3,.333,.697,4,6,10,2,1,0,2,3,13,12.8,3.9,-8,C,goberru01
21,Rudy Gobert,2019-12-07,27-164,UTA,,MEM,W 126-112,*,31,8,9,.889,8,9,.889,0,0,,3,4,.750,.883,2,9,11,5,0,0,1,4,19,20.5,9.5,14,C,goberru01
22,Rudy Gobert,2019-12-09,27-166,UTA,,OKC,L 90-104,*,33,9,10,.900,9,10,.900,0,0,,1,2,.500,.873,4,13,17,1,0,0,4,3,19,17.4,4.7,-9,C,goberru01
23,Rudy Gobert,2019-12-11,27-168,UTA,@,MIN,W 127-116,*,36,8,11,.727,8,11,.727,0,0,,4,7,.571,.710,7,9,16,3,2,2,3,2,20,23.6,5.9,-1,C,goberru01
24,Rudy Gobert,2019-12-13,27-170,UTA,,GSW,W 114-106,*,36,6,9,.667,6,9,.667,0,0,,3,4,.750,.697,3,12,15,2,0,2,0,3,15,18.0,4.5,25,C,goberru01
25,Rudy Gobert,2019-12-17,27-174,UTA,,ORL,W 109-102,*,37,6,10,.600,6,10,.600,0,0,,0,0,,.600,4,15,19,5,0,0,3,2,12,14.4,2.4,11,C,goberru01
26,Rudy Gobert,2019-12-19,27-176,UTA,@,ATL,W 111-106,*,37,5,9,.556,5,9,.556,0,0,,10,19,.526,.576,4,9,13,1,0,3,3,2,20,16.6,0.0,16,C,goberru01
27,Rudy Gobert,2019-12-21,27-178,UTA,@,CHO,W 114-107,*,37,6,9,.667,6,9,.667,0,0,,5,5,1.000,.759,5,14,19,1,1,3,2,3,17,21.4,5.3,16,C,goberru01
28,Rudy Gobert,2019-12-23,27-180,UTA,@,MIA,L 104-107,*,36,9,11,.818,9,11,.818,0,0,,0,1,.000,.787,5,14,19,0,1,5,1,3,18,23.5,9.4,-3,C,goberru01
29,Rudy Gobert,2019-12-26,27-183,UTA,,POR,W 121-115,*,36,7,7,1.000,7,7,1.000,0,0,,2,6,.333,.830,4,11,15,2,0,1,0,3,16,19.3,6.3,13,C,goberru01
30,Rudy Gobert,2019-12-28,27-185,UTA,@,LAC,W 120-107,*,36,4,6,.667,4,6,.667,0,0,,4,5,.800,.732,1,7,8,0,0,1,1,2,12,10.7,-0.2,14,C,goberru01
31,Rudy Gobert,2019-12-30,27-187,UTA,,DET,W 104-81,*,35,6,11,.545,6,11,.545,0,0,,1,1,1.000,.568,4,15,19,1,2,3,4,5,13,13.8,2.9,19,C,goberru01
32,Rudy Gobert,2020-01-02,27-190,UTA,@,CHI,W 102-98,*,35,8,11,.727,8,11,.727,0,0,,1,2,.500,.715,2,10,12,0,0,3,2,4,17,15.0,1.8,-4,C,goberru01
33,Rudy Gobert,2020-01-04,27-192,UTA,@,ORL,W 109-96,*,34,3,8,.375,3,8,.375,0,0,,2,4,.500,.410,7,10,17,4,1,0,0,3,8,13.3,2.2,10,C,goberru01
34,Rudy Gobert,2020-01-06,27-194,UTA,@,NOP,W 128-126,*,34,4,10,.400,4,10,.400,0,0,,1,2,.500,.414,4,15,19,1,0,0,2,4,9,7.6,-8.4,1,C,goberru01
35,Rudy Gobert,2020-01-08,27-196,UTA,,NYK,W 128-104,*,26,5,5,1.000,5,5,1.000,0,0,,6,10,.600,.851,3,13,16,4,1,1,1,2,16,21.6,14.1,33,C,goberru01
36,Rudy Gobert,2020-01-10,27-198,UTA,,CHO,W 109-92,*,29,6,10,.600,6,10,.600,0,0,,3,4,.750,.638,2,11,13,3,1,5,1,0,15,20.3,11.3,25,C,goberru01
37,Rudy Gobert,2020-01-12,27-200,UTA,@,WAS,W 127-116,*,38,8,10,.800,8,10,.800,0,0,,5,9,.556,.752,5,9,14,2,1,2,3,5,21,20.6,3.1,15,C,goberru01
38,Rudy Gobert,2020-01-14,27-202,UTA,@,BRK,W 118-107,*,37,9,12,.750,9,12,.750,0,0,,4,6,.667,.751,4,14,18,3,1,2,0,3,22,26.7,12.6,11,C,goberru01
39,Rudy Gobert,2020-01-16,27-204,UTA,@,NOP,L 132-138 (OT),*,39,6,10,.600,6,10,.600,0,0,,5,9,.556,.609,4,10,14,4,0,3,1,6,17,18.1,2.0,3,C,goberru01
40,Rudy Gobert,2020-01-18,27-206,UTA,,SAC,W 123-101,*,34,9,11,.818,9,11,.818,0,0,,10,11,.909,.884,3,12,15,0,2,3,1,4,28,30.7,14.1,32,C,goberru01
41,Rudy Gobert,2020-01-20,27-208,UTA,,IND,W 118-88,*,31,8,11,.727,8,11,.727,0,0,,4,4,1.000,.784,3,11,14,2,0,1,1,0,20,22.0,13.1,24,C,goberru01
42,Rudy Gobert,2020-01-22,27-210,UTA,@,GSW,W 129-96,*,30,10,13,.769,10,13,.769,0,0,,2,7,.286,.684,6,9,15,2,1,3,1,2,22,24.5,10.7,31,C,goberru01
43,Rudy Gobert,2020-01-25,27-213,UTA,,DAL,W 112-107,*,37,8,8,1.000,8,8,1.000,0,0,,6,9,.667,.920,4,13,17,2,0,5,4,5,22,24.0,9.9,2,C,goberru01
44,Rudy Gobert,2020-01-27,27-215,UTA,,HOU,L 117-126,*,37,3,5,.600,3,5,.600,0,0,,6,10,.600,.638,1,13,14,0,1,2,1,2,12,13.3,-0.2,-15,C,goberru01
45,Rudy Gobert,2020-01-29,27-217,UTA,@,SAS,L 120-127,*,32,4,7,.571,4,7,.571,0,0,,9,18,.500,.570,8,11,19,0,0,0,4,4,17,13.4,-5.6,6,C,goberru01
46,Rudy Gobert,2020-01-30,27-218,UTA,@,DEN,L 100-106,*,37,9,10,.900,9,10,.900,0,0,,3,6,.500,.831,2,9,11,1,1,3,4,4,21,18.7,4.4,3,C,goberru01
47,Rudy Gobert,2020-02-01,27-220,UTA,@,POR,L 107-124,*,32,1,4,.250,1,4,.250,0,0,,4,4,1.000,.521,4,7,11,2,1,3,1,4,6,10.4,-1.6,-14,C,goberru01
48,Rudy Gobert,2020-02-05,27-224,UTA,,DEN,L 95-98,*,39,7,10,.700,7,10,.700,0,0,,2,4,.500,.680,4,10,14,0,0,1,1,2,16,15.7,2.6,-2,C,goberru01
49,Rudy Gobert,2020-02-07,27-226,UTA,,POR,W 117-114,*,35,7,9,.778,7,9,.778,0,0,,2,6,.333,.687,5,9,14,2,0,1,3,3,16,15.0,1.4,-5,C,goberru01
50,Rudy Gobert,2020-02-09,27-228,UTA,@,HOU,W 114-113,*,37,3,6,.500,3,6,.500,0,0,,6,8,.750,.630,4,11,15,0,1,1,1,0,12,15.0,1.6,-6,C,goberru01
51,Rudy Gobert,2020-02-10,27-229,UTA,@,DAL,W 123-119,*,36,7,7,1.000,7,7,1.000,0,0,,3,5,.600,.924,2,13,15,1,0,1,2,5,17,16.8,3.6,-6,C,goberru01
52,Rudy Gobert,2020-02-12,27-231,UTA,,MIA,W 116-101,*,37,7,12,.583,7,12,.583,0,0,,2,2,1.000,.621,5,15,20,1,0,2,2,3,16,17.3,2.7,25,C,goberru01
53,Rudy Gobert,2020-02-21,27-240,UTA,,SAS,L 104-113,*,38,7,8,.875,7,8,.875,0,0,,4,7,.571,.812,1,13,14,2,0,1,5,4,18,14.1,-0.3,-6,C,goberru01
54,Rudy Gobert,2020-02-22,27-241,UTA,,HOU,L 110-120,*,34,3,7,.429,3,7,.429,0,0,,6,9,.667,.547,1,5,6,0,0,2,0,2,12,9.9,-0.2,-12,C,goberru01
55,Rudy Gobert,2020-02-24,27-243,UTA,,PHO,L 111-131,*,37,3,5,.600,3,5,.600,0,0,,7,8,.875,.763,0,8,8,2,1,1,1,3,13,13.6,2.5,-12,C,goberru01
