Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
43,Austin Reaves,2024-01-19,25-235,LAL,,BRK,L 112-130,*,33,4,12,.333,4,6,.667,0,6,.000,1,1,1.000,.362,0,3,3,5,1,0,0,2,9,6.8,-9.1,-13,G,reaveau01
44,Austin Reaves,2024-01-21,25-237,LAL,,POR,W 134-110,*,26,5,10,.500,2,6,.333,3,4,.750,2,2,1.000,.689,1,3,4,2,1,0,1,1,15,12.6,1.5,4,G,reaveau01
45,Austin Reaves,2024-01-23,25-239,LAL,@,LAC,L 116-127,*,34,5,14,.357,3,6,.500,2,8,.250,0,0,,.429,0,2,2,5,2,1,3,3,12,6.8,-7.1,-8,G,reaveau01
46,Austin Reaves,2024-01-25,25-241,LAL,,CHI,W 141-132,*,33,7,9,.778,5,6,.833,2,3,.667,4,4,1.000,.929,0,3,3,8,0,0,1,4,20,20.4,4.2,14,G,reaveau01
47,Austin Reaves,2024-01-27,25-243,LAL,@,GSW,W 145-144 (2OT),*,47,4,14,.286,3,7,.429,1,7,.143,8,9,.889,.473,0,2,2,6,2,0,5,3,17,9.0,-6.7,4,G,reaveau01
48,Austin Reaves,2024-01-29,25-245,LAL,@,HOU,L 119-135,*,30,3,8,.375,2,5,.400,1,3,.333,1,2,.500,.450,1,2,3,5,1,0,2,1,8,6.6,-6.3,-11,G,reaveau01
49,Austin Reaves,2024-01-30,25-246,LAL,@,ATL,L 122-138,*,32,10,19,.526,7,11,.636,3,8,.375,5,7,.714,.634,0,0,0,6,2,0,2,1,28,21.7,3.7,-15,G,reaveau01
50,Austin Reaves,2024-02-01,25-248,LAL,@,BOS,W 114-105,*,35,10,18,.556,3,8,.375,7,10,.700,5,7,.714,.759,0,2,2,3,0,0,0,1,32,24.9,11.9,16,G,reaveau01
51,Austin Reaves,2024-02-03,25-250,LAL,@,NYK,W 113-105,*,39,6,13,.462,3,7,.429,3,6,.500,7,8,.875,.666,0,6,6,7,0,2,1,3,22,20.8,5.4,8,G,reaveau01
52,Austin Reaves,2024-02-05,25-252,LAL,@,CHO,W 124-118,*,36,3,8,.375,3,3,1.000,0,5,.000,3,3,1.000,.483,0,4,4,11,1,1,5,3,9,9.0,-5.7,15,G,reaveau01
53,Austin Reaves,2024-02-08,25-255,LAL,,DEN,L 106-114,*,36,6,16,.375,4,9,.444,2,7,.286,1,2,.500,.444,1,1,2,10,2,0,1,2,15,14.0,0.0,-9,G,reaveau01
54,Austin Reaves,2024-02-09,25-256,LAL,,NOP,W 139-122,*,31,10,15,.667,7,11,.636,3,4,.750,4,5,.800,.785,0,2,2,4,0,0,0,3,27,22.3,7.2,3,G,reaveau01
55,Austin Reaves,2024-02-13,25-260,LAL,,DET,W 125-111,*,32,3,9,.333,1,4,.250,2,5,.400,7,7,1.000,.621,0,7,7,6,1,1,2,4,15,14.3,-0.7,25,G,reaveau01
56,Austin Reaves,2024-02-14,25-261,LAL,@,UTA,W 138-122,*,34,9,13,.692,6,8,.750,3,5,.600,1,1,1.000,.818,0,4,4,7,3,0,3,0,22,22.6,8.4,22,G,reaveau01
57,Austin Reaves,2024-02-22,25-269,LAL,@,GSW,L 110-128,*,27,7,11,.636,5,6,.833,2,5,.400,0,0,,.727,0,2,2,4,0,1,2,2,16,12.4,0.7,-18,G,reaveau01
58,Austin Reaves,2024-02-23,25-270,LAL,,SAS,W 123-118,*,33,4,12,.333,2,7,.286,2,5,.400,0,0,,.417,1,4,5,9,0,2,5,2,10,7.0,-4.8,1,G,reaveau01
59,Austin Reaves,2024-02-25,25-272,LAL,@,PHO,L 113-123,*,35,5,12,.417,3,5,.600,2,7,.286,2,2,1.000,.543,0,4,4,4,1,0,2,1,14,10.2,-4.0,-10,G,reaveau01
60,Austin Reaves,2024-02-28,25-275,LAL,@,LAC,W 116-112,*,36,6,11,.545,5,7,.714,1,4,.250,0,0,,.591,1,7,8,5,1,0,1,1,13,13.6,0.6,-5,G,reaveau01
61,Austin Reaves,2024-02-29,25-276,LAL,,WAS,W 134-131 (OT),*,39,6,11,.545,6,9,.667,0,2,.000,0,0,,.545,1,5,6,4,1,1,1,3,12,11.2,-3.9,2,G,reaveau01
62,Austin Reaves,2024-03-02,25-278,LAL,,DEN,L 114-124,*,37,7,12,.583,4,6,.667,3,6,.500,2,2,1.000,.738,0,2,2,14,0,0,2,1,19,21.4,8.7,-9,G,reaveau01
63,Austin Reaves,2024-03-04,25-280,LAL,,OKC,W 116-104,*,29,6,8,.750,2,3,.667,4,5,.800,0,0,,1.000,1,5,6,7,1,0,5,1,16,15.5,8.7,8,G,reaveau01
64,Austin Reaves,2024-03-06,25-282,LAL,,SAC,L 120-130,*,36,6,15,.400,2,8,.250,4,7,.571,2,2,1.000,.567,1,3,4,4,0,0,2,2,18,11.5,-4.1,-4,G,reaveau01
65,Austin Reaves,2024-03-08,25-284,LAL,,MIL,W 123-122,*,37,7,12,.583,5,7,.714,2,5,.400,2,4,.500,.654,0,5,5,7,1,0,2,1,18,16.6,0.9,-1,G,reaveau01
66,Austin Reaves,2024-03-10,25-286,LAL,,MIN,W 120-109,*,36,7,13,.538,4,7,.571,3,6,.500,2,2,1.000,.684,0,6,6,4,0,0,4,2,19,12.5,-1.6,10,G,reaveau01
67,Austin Reaves,2024-03-13,25-289,LAL,@,SAC,L 107-120,*,37,10,17,.588,3,5,.600,7,12,.583,1,2,.500,.783,0,6,6,4,1,0,1,1,28,23.9,10.5,-2,G,reaveau01
68,Austin Reaves,2024-03-16,25-292,LAL,,GSW,L 121-128,*,34,4,13,.308,2,4,.500,2,9,.222,1,1,1.000,.409,0,3,3,3,0,0,3,0,11,3.5,-13.4,-5,G,reaveau01
69,Austin Reaves,2024-03-18,25-294,LAL,,ATL,W 136-105,*,28,4,9,.444,4,6,.667,0,3,.000,4,4,1.000,.558,1,5,6,4,1,1,0,3,12,12.8,-1.1,21,G,reaveau01
70,Austin Reaves,2024-03-22,25-298,LAL,,PHI,W 101-94,*,33,3,8,.375,1,3,.333,2,5,.400,6,8,.750,.608,1,5,6,5,0,1,3,2,14,11.4,3.1,-1,G,reaveau01
71,Austin Reaves,2024-03-24,25-300,LAL,,IND,W 150-145,*,37,6,13,.462,4,8,.500,2,5,.400,11,12,.917,.684,1,4,5,8,0,1,2,1,25,23.7,1.7,4,G,reaveau01
72,Austin Reaves,2024-03-26,25-302,LAL,@,MIL,W 128-124 (2OT),*,48,10,20,.500,6,9,.667,4,11,.364,5,6,.833,.640,2,12,14,10,0,2,1,3,29,29.8,11.9,-2,G,reaveau01
73,Austin Reaves,2024-03-27,25-303,LAL,@,MEM,W 136-124,*,35,4,12,.333,4,8,.500,0,4,.000,5,5,1.000,.458,1,1,2,11,0,0,2,1,13,12.5,-4.6,31,G,reaveau01
74,Austin Reaves,2024-03-29,25-305,LAL,@,IND,L 90-109,*,36,7,16,.438,6,9,.667,1,7,.143,1,1,1.000,.487,1,12,13,6,1,0,5,2,16,11.3,-0.9,-15,G,reaveau01
75,Austin Reaves,2024-03-31,25-307,LAL,@,BRK,W 116-104,*,35,5,11,.455,5,7,.714,0,4,.000,2,2,1.000,.505,1,6,7,6,1,0,1,0,12,13.0,-0.9,26,G,reaveau01
76,Austin Reaves,2024-04-02,25-309,LAL,@,TOR,W 128-111,*,25,2,9,.222,1,4,.250,1,5,.200,2,2,1.000,.354,1,3,4,6,0,3,1,2,7,7.6,-2.9,6,G,reaveau01
77,Austin Reaves,2024-04-03,25-310,LAL,@,WAS,W 125-120,*,35,7,15,.467,5,9,.556,2,6,.333,0,0,,.533,2,2,4,4,2,0,1,1,16,13.7,-0.2,7,G,reaveau01
78,Austin Reaves,2024-04-06,25-313,LAL,,CLE,W 116-97,*,33,3,6,.500,2,2,1.000,1,4,.250,0,0,,.583,0,2,2,6,1,0,3,3,7,5.6,-5.2,-6,G,reaveau01
79,Austin Reaves,2024-04-07,25-314,LAL,,MIN,L 117-127,*,35,4,14,.286,2,6,.333,2,8,.250,4,6,.667,.421,0,3,3,2,1,0,4,3,14,3.1,-14.2,-17,G,reaveau01
