Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
44,Fred VanVleet,2024-01-29,29-338,HOU,,LAL,W 135-119,*,37,0,4,.000,0,0,,0,4,.000,3,4,.750,.260,1,3,4,14,2,0,2,3,3,10.0,-2.1,17,G,vanvlfr01
45,Fred VanVleet,2024-01-31,29-340,HOU,,NOP,L 99-110,*,37,6,12,.500,4,6,.667,2,6,.333,2,2,1.000,.621,0,3,3,5,2,0,0,1,16,16.0,3.8,-5,G,vanvlfr01
46,Fred VanVleet,2024-02-02,29-342,HOU,,TOR,W 135-106,*,25,4,7,.571,2,3,.667,2,4,.500,0,0,,.714,0,2,2,6,0,1,1,3,10,10.0,2.2,13,G,vanvlfr01
47,Fred VanVleet,2024-02-04,29-344,HOU,@,MIN,L 90-111,*,32,4,11,.364,2,5,.400,2,6,.333,1,1,1.000,.481,0,3,3,1,2,4,2,1,11,8.9,2.8,-27,G,vanvlfr01
48,Fred VanVleet,2024-02-22,29-362,HOU,@,NOP,L 105-127,*,30,2,8,.250,0,2,.000,2,6,.333,1,2,.500,.394,1,2,3,6,2,0,4,3,7,4.1,-7.3,-21,G,vanvlfr01
49,Fred VanVleet,2024-02-23,29-363,HOU,,PHO,W 114-110,*,37,7,15,.467,1,1,1.000,6,14,.429,3,4,.750,.686,1,4,5,5,2,0,2,2,23,19.5,9.3,8,G,vanvlfr01
50,Fred VanVleet,2024-02-25,30-000,HOU,,OKC,L 110-123,*,38,7,16,.438,3,6,.500,4,10,.400,2,2,1.000,.592,1,2,3,3,1,0,4,2,20,11.2,-2.0,-11,G,vanvlfr01
51,Fred VanVleet,2024-02-27,30-002,HOU,@,OKC,L 95-112,*,36,2,11,.182,1,4,.250,1,7,.143,0,0,,.227,0,1,1,5,1,0,2,5,5,-1.1,-12.4,-17,G,vanvlfr01
52,Fred VanVleet,2024-02-29,30-004,HOU,@,PHO,L 105-110,*,39,6,16,.375,4,8,.500,2,8,.250,7,7,1.000,.550,1,5,6,5,0,1,2,4,21,15.0,3.2,-9,G,vanvlfr01
53,Fred VanVleet,2024-03-02,30-006,HOU,@,PHO,W 118-109,*,42,8,15,.533,2,4,.500,6,11,.545,2,3,.667,.735,1,4,5,11,1,0,2,3,24,23.7,8.7,14,G,vanvlfr01
54,Fred VanVleet,2024-03-05,30-009,HOU,,SAS,W 114-101,*,38,8,15,.533,3,6,.500,5,9,.556,0,0,,.700,0,4,4,10,4,0,1,1,21,24.5,13.1,27,G,vanvlfr01
55,Fred VanVleet,2024-03-06,30-010,HOU,,LAC,L 116-122,*,39,5,14,.357,1,5,.200,4,9,.444,1,2,.500,.504,1,3,4,8,2,0,0,2,15,15.2,1.6,-1,G,vanvlfr01
56,Fred VanVleet,2024-03-08,30-012,HOU,@,POR,W 123-107,*,34,5,13,.385,1,5,.200,4,8,.500,4,4,1.000,.610,0,1,1,10,1,0,0,1,18,18.8,3.5,12,G,vanvlfr01
57,Fred VanVleet,2024-03-10,30-014,HOU,@,SAC,W 112-104,*,38,5,8,.625,3,4,.750,2,4,.500,10,10,1.000,.887,0,4,4,9,2,0,5,3,22,21.7,7.9,7,G,vanvlfr01
58,Fred VanVleet,2024-03-12,30-016,HOU,@,SAS,W 103-101,*,39,7,16,.438,4,7,.571,3,9,.333,4,4,1.000,.591,1,6,7,7,2,2,2,4,21,19.8,6.3,6,G,vanvlfr01
59,Fred VanVleet,2024-03-14,30-018,HOU,,WAS,W 135-119,*,37,9,14,.643,6,8,.750,3,6,.500,6,7,.857,.790,0,3,3,9,2,0,5,1,27,24.2,5.7,22,G,vanvlfr01
60,Fred VanVleet,2024-03-16,30-020,HOU,,CLE,W 117-103,*,35,5,15,.333,2,7,.286,3,8,.375,0,0,,.433,1,4,5,16,1,1,1,0,13,18.3,7.2,14,G,vanvlfr01
61,Fred VanVleet,2024-03-19,30-023,HOU,@,WAS,W 137-114,*,32,3,11,.273,2,7,.286,1,4,.250,0,1,.000,.306,0,3,3,11,2,1,1,1,7,10.0,-3.4,3,G,vanvlfr01
62,Fred VanVleet,2024-03-21,30-025,HOU,,CHI,W 127-117,*,39,3,11,.273,0,2,.000,3,9,.333,0,0,,.409,0,3,3,12,1,2,3,4,9,9.6,-2.4,-11,G,vanvlfr01
63,Fred VanVleet,2024-03-23,30-027,HOU,,UTA,W 147-119,*,28,11,16,.688,1,1,1.000,10,15,.667,2,2,1.000,1.007,0,3,3,7,2,0,2,3,34,31.8,25.1,29,G,vanvlfr01
64,Fred VanVleet,2024-03-25,30-029,HOU,,POR,W 110-92,*,26,5,18,.278,3,10,.300,2,8,.250,3,3,1.000,.388,0,3,3,4,2,1,2,5,15,6.8,-4.8,-4,G,vanvlfr01
65,Fred VanVleet,2024-03-27,30-031,HOU,@,OKC,W 132-126 (OT),*,43,5,12,.417,4,5,.800,1,7,.143,2,2,1.000,.505,1,3,4,6,3,0,1,4,13,12.8,-1.2,8,G,vanvlfr01
66,Fred VanVleet,2024-03-29,30-033,HOU,@,UTA,W 101-100,*,42,9,24,.375,5,10,.500,4,14,.286,0,0,,.458,0,2,2,6,4,3,0,4,22,18.1,7.9,14,G,vanvlfr01
67,Fred VanVleet,2024-03-31,30-035,HOU,,DAL,L 107-125,*,32,3,4,.750,0,0,,3,4,.750,1,1,1.000,1.126,0,2,2,7,0,0,3,3,10,9.7,-2.3,-25,G,vanvlfr01
68,Fred VanVleet,2024-04-02,30-037,HOU,@,MIN,L 106-113,*,41,9,20,.450,5,7,.714,4,13,.308,0,1,.000,.538,2,3,5,5,5,0,1,5,22,19.0,7.9,2,G,vanvlfr01
69,Fred VanVleet,2024-04-04,30-039,HOU,,GSW,L 110-133,*,33,2,7,.286,2,4,.500,0,3,.000,6,6,1.000,.519,0,4,4,9,5,0,1,4,10,15.8,4.7,-16,G,vanvlfr01
70,Fred VanVleet,2024-04-05,30-040,HOU,,MIA,L 104-119,*,37,4,13,.308,2,6,.333,2,7,.286,3,4,.750,.440,1,5,6,8,0,0,2,3,13,9.7,-6.7,-20,G,vanvlfr01
71,Fred VanVleet,2024-04-07,30-042,HOU,@,DAL,L 136-147 (OT),*,44,9,21,.429,7,13,.538,2,8,.250,4,6,.667,.508,0,1,1,12,1,0,1,4,24,19.2,-3.4,-5,G,vanvlfr01
