Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
1,Glenn Robinson III,2019-10-24,25-289,GSW,,LAC,L 122-141,*,30,5,10,.500,4,6,.667,1,4,.250,2,2,1.000,.597,2,3,5,2,0,0,0,3,13,10.5,-2.6,-22,G-F,robingl02
2,Glenn Robinson III,2019-10-27,25-292,GSW,@,OKC,L 92-120,*,21,1,7,.143,1,4,.250,0,3,.000,1,2,.500,.190,4,2,6,0,2,0,2,1,3,1.1,-11.3,-29,G-F,robingl02
3,Glenn Robinson III,2019-10-28,25-293,GSW,@,NOP,W 134-123,*,31,5,13,.385,5,12,.417,0,1,.000,2,2,1.000,.432,4,5,9,2,1,1,0,0,12,12.3,-2.2,30,G-F,robingl02
4,Glenn Robinson III,2019-10-30,25-295,GSW,,PHO,L 110-121,*,31,6,10,.600,5,8,.625,1,2,.500,4,4,1.000,.723,0,2,2,1,1,1,2,3,17,12.2,0.6,-7,G-F,robingl02
5,Glenn Robinson III,2019-11-01,25-297,GSW,,SAS,L 110-127,*,27,2,2,1.000,2,2,1.000,0,0,,0,0,,1.000,2,2,4,1,0,0,0,2,4,5.3,-4.6,1,G-F,robingl02
6,Glenn Robinson III,2019-11-02,25-298,GSW,,CHO,L 87-93,*,36,6,12,.500,2,5,.400,4,7,.571,0,0,,.667,3,6,9,3,2,0,2,2,16,15.2,6.3,6,G-F,robingl02
7,Glenn Robinson III,2019-11-04,25-300,GSW,,POR,W 127-118,*,31,2,5,.400,2,5,.400,0,0,,1,2,.500,.425,1,5,6,3,0,0,0,0,5,6.2,-4.9,1,G-F,robingl02
8,Glenn Robinson III,2019-11-06,25-302,GSW,@,HOU,L 112-129,*,34,6,13,.462,3,7,.429,3,6,.500,0,0,,.577,5,6,11,1,0,0,2,2,15,11.5,-3.8,-28,G-F,robingl02
9,Glenn Robinson III,2019-11-08,25-304,GSW,@,MIN,L 119-125 (OT),*,42,3,7,.429,3,7,.429,0,0,,0,0,,.429,3,4,7,2,2,0,2,4,6,5.4,-6.3,-7,G-F,robingl02
10,Glenn Robinson III,2019-11-09,25-305,GSW,@,OKC,L 108-114,*,34,7,12,.583,5,7,.714,2,5,.400,2,2,1.000,.699,1,1,2,0,1,0,1,1,18,13.0,0.3,-17,G-F,robingl02
11,Glenn Robinson III,2019-11-11,25-307,GSW,,UTA,L 108-122,*,24,4,6,.667,4,4,1.000,0,2,.000,0,0,,.667,2,0,2,2,1,0,1,2,8,7.4,-1.6,-7,G-F,robingl02
12,Glenn Robinson III,2019-11-13,25-309,GSW,@,LAL,L 94-120,*,28,4,7,.571,3,4,.750,1,3,.333,0,0,,.643,1,3,4,5,3,0,1,0,9,12.8,6.5,-10,G-F,robingl02
13,Glenn Robinson III,2019-11-15,25-311,GSW,,BOS,L 100-105,*,32,3,11,.273,2,9,.222,1,2,.500,2,2,1.000,.379,1,3,4,1,1,0,0,1,9,5.4,-2.9,-3,G-F,robingl02
14,Glenn Robinson III,2019-11-17,25-313,GSW,@,NOP,L 100-108,*,35,6,13,.462,5,9,.556,1,4,.250,1,1,1.000,.521,1,5,6,2,0,0,0,2,14,10.1,-3.2,-5,G-F,robingl02
15,Glenn Robinson III,2019-11-19,25-315,GSW,@,MEM,W 114-95,*,34,8,14,.571,5,8,.625,3,6,.500,1,1,1.000,.693,0,1,1,2,0,0,0,3,20,13.9,2.0,16,G-F,robingl02
16,Glenn Robinson III,2019-11-20,25-316,GSW,@,DAL,L 94-142,*,28,2,7,.286,1,4,.250,1,3,.333,0,0,,.357,1,4,5,1,1,0,2,2,5,1.7,-12.9,-39,G-F,robingl02
17,Glenn Robinson III,2019-11-22,25-318,GSW,@,UTA,L 109-113,*,36,7,12,.583,5,9,.556,2,3,.667,1,1,1.000,.683,0,4,4,5,1,0,1,0,17,16.1,2.3,-6,G-F,robingl02
18,Glenn Robinson III,2019-11-25,25-321,GSW,,OKC,L 97-100,*,36,9,14,.643,6,10,.600,3,4,.750,4,5,.800,.772,1,1,2,5,2,1,1,1,25,24.2,13.7,-13,G-F,robingl02
19,Glenn Robinson III,2019-11-27,25-323,GSW,,CHI,W 104-90,*,34,4,11,.364,2,5,.400,2,6,.333,1,2,.500,.463,0,1,1,3,2,1,0,1,11,9.2,-0.8,12,G-F,robingl02
20,Glenn Robinson III,2019-11-29,25-325,GSW,@,MIA,L 105-122,*,29,0,10,.000,0,6,.000,0,4,.000,3,4,.750,.128,1,3,4,0,0,1,1,3,3,-4.3,-21.1,-19,G-F,robingl02
21,Glenn Robinson III,2019-12-01,25-327,GSW,@,ORL,L 96-100,*,37,8,16,.500,5,10,.500,3,6,.500,0,0,,.594,1,2,3,1,0,1,1,1,19,12.3,1.0,0,G-F,robingl02
22,Glenn Robinson III,2019-12-02,25-328,GSW,@,ATL,L 79-104,*,34,3,12,.250,3,11,.273,0,1,.000,0,0,,.250,1,3,4,1,0,1,1,1,6,0.4,-13.1,-10,G-F,robingl02
23,Glenn Robinson III,2019-12-04,25-330,GSW,@,CHO,L 91-106,*,30,4,10,.400,4,9,.444,0,1,.000,0,0,,.400,0,2,2,0,0,0,0,1,8,2.8,-10.7,-7,G-F,robingl02
24,Glenn Robinson III,2019-12-06,25-332,GSW,@,CHI,W 100-98,*,34,8,12,.667,6,8,.750,2,4,.500,2,2,1.000,.776,1,6,7,0,2,0,2,3,20,16.1,3.7,-4,G-F,robingl02
25,Glenn Robinson III,2019-12-09,25-335,GSW,,MEM,L 102-110,*,32,2,7,.286,2,5,.400,0,2,.000,0,0,,.286,0,8,8,0,3,0,0,2,4,4.5,-6.0,-11,G-F,robingl02
26,Glenn Robinson III,2019-12-11,25-337,GSW,,NYK,L 122-124 (OT),*,36,6,14,.429,4,8,.500,2,6,.333,3,4,.750,.539,2,2,4,2,1,0,1,4,17,11.0,-3.5,-7,G-F,robingl02
27,Glenn Robinson III,2019-12-13,25-339,GSW,@,UTA,L 106-114,*,32,5,10,.500,5,8,.625,0,2,.000,0,0,,.500,3,5,8,1,1,0,1,2,10,8.5,-4.6,-24,G-F,robingl02
28,Glenn Robinson III,2019-12-15,25-341,GSW,,SAC,L 79-100,*,24,3,6,.500,2,4,.500,1,2,.500,0,0,,.583,1,2,3,0,0,0,0,0,7,5.3,-3.3,-1,G-F,robingl02
29,Glenn Robinson III,2019-12-18,25-344,GSW,@,POR,L 112-122,*,30,6,13,.462,1,6,.167,5,7,.714,0,0,,.654,2,2,4,0,0,1,1,3,17,10.8,0.2,0,G-F,robingl02
30,Glenn Robinson III,2019-12-20,25-346,GSW,,NOP,W 106-102,*,28,4,9,.444,3,5,.600,1,4,.250,0,0,,.500,1,2,3,1,1,0,1,2,9,5.5,-4.2,2,G-F,robingl02
31,Glenn Robinson III,2019-12-25,25-351,GSW,,HOU,W 116-104,*,37,6,13,.462,4,11,.364,2,2,1.000,4,4,1.000,.610,0,4,4,3,1,0,0,2,18,14.8,2.0,24,G-F,robingl02
32,Glenn Robinson III,2019-12-27,25-353,GSW,,PHO,W 105-96,*,35,4,7,.571,4,7,.571,0,0,,4,4,1.000,.685,3,3,6,1,3,0,2,3,12,12.2,1.2,9,G-F,robingl02
33,Glenn Robinson III,2019-12-28,25-354,GSW,,DAL,L 121-141,*,29,3,10,.300,2,5,.400,1,5,.200,1,2,.500,.368,1,2,3,2,0,0,0,1,8,4.1,-10.6,-10,G-F,robingl02
34,Glenn Robinson III,2019-12-31,25-357,GSW,@,SAS,L 113-117 (OT),*,40,10,17,.588,7,12,.583,3,5,.600,2,2,1.000,.699,0,3,3,3,0,1,2,3,25,17.6,1.1,-3,G-F,robingl02
35,Glenn Robinson III,2020-01-02,25-359,GSW,@,MIN,L 84-99,*,31,7,14,.500,6,11,.545,1,3,.333,1,2,.500,.538,1,5,6,1,0,0,1,1,16,10.1,-2.0,-22,G-F,robingl02
36,Glenn Robinson III,2020-01-04,25-361,GSW,,DET,L 104-111,*,31,1,11,.091,1,9,.111,0,2,.000,2,2,1.000,.168,1,5,6,1,1,0,1,3,4,-1.6,-19.0,-9,G-F,robingl02
37,Glenn Robinson III,2020-01-06,25-363,GSW,@,SAC,L 98-111,*,27,7,13,.538,6,11,.545,1,2,.500,1,2,.500,.576,0,5,5,1,0,0,2,3,16,8.3,-4.5,-12,G-F,robingl02
38,Glenn Robinson III,2020-01-08,26-000,GSW,,MIL,L 98-107,*,29,6,13,.462,4,9,.444,2,4,.500,1,1,1.000,.558,4,3,7,1,1,0,2,3,15,10.5,-0.1,1,G-F,robingl02
39,Glenn Robinson III,2020-01-10,26-002,GSW,@,LAC,L 100-109,*,34,7,12,.583,6,8,.750,1,4,.250,2,2,1.000,.660,0,3,3,4,2,0,3,2,17,13.3,2.4,-17,G-F,robingl02
40,Glenn Robinson III,2020-01-12,26-004,GSW,@,MEM,L 102-122,*,29,3,7,.429,2,2,1.000,1,5,.200,1,1,1.000,.538,2,5,7,0,2,0,2,2,8,6.4,-5.8,-10,G-F,robingl02
41,Glenn Robinson III,2020-01-14,26-006,GSW,,DAL,L 97-124,*,32,6,10,.600,5,6,.833,1,4,.250,0,0,,.650,2,5,7,2,1,0,1,0,13,12.7,2.0,-27,G-F,robingl02
42,Glenn Robinson III,2020-01-16,26-008,GSW,,DEN,L 131-134 (OT),*,31,6,10,.600,3,5,.600,3,5,.600,2,2,1.000,.781,1,5,6,3,1,1,2,0,17,16.4,5.4,-1,G-F,robingl02
43,Glenn Robinson III,2020-01-22,26-014,GSW,,UTA,L 96-129,*,25,4,8,.500,2,4,.500,2,4,.500,0,0,,.625,2,1,3,1,0,1,0,2,10,8.3,0.0,-24,G-F,robingl02
44,Glenn Robinson III,2020-01-24,26-016,GSW,,IND,L 118-129,*,37,7,10,.700,5,5,1.000,2,5,.400,2,3,.667,.795,1,6,7,1,0,1,2,1,18,14.9,-0.4,-7,G-F,robingl02
45,Glenn Robinson III,2020-01-28,26-020,GSW,@,PHI,L 104-115,*,33,7,11,.636,4,6,.667,3,5,.600,3,3,1.000,.812,1,4,5,3,1,0,1,0,20,19.1,8.4,7,G-F,robingl02
46,Glenn Robinson III,2020-01-30,26-022,GSW,@,BOS,L 104-119,*,28,4,10,.400,3,4,.750,1,6,.167,2,2,1.000,.506,0,1,1,3,0,1,1,3,11,6.5,-5.5,-16,G-F,robingl02
47,Glenn Robinson III,2020-02-01,26-024,GSW,@,CLE,W 131-112,*,26,9,13,.692,6,8,.750,3,5,.600,1,2,.500,.793,0,1,1,1,3,1,0,0,22,20.8,9.9,26,G-F,robingl02
48,Glenn Robinson III,2020-02-03,26-026,GSW,@,WAS,W 125-117,*,32,8,13,.615,6,9,.667,2,4,.500,4,4,1.000,.745,2,4,6,7,1,0,2,1,22,22.2,8.4,9,G-F,robingl02
49,Glenn Robinson III,2020-02-09,26-032,PHI,,CHI,W 118-111,,12,5,6,.833,5,5,1.000,0,1,.000,0,0,,.833,1,0,1,0,0,0,0,1,10,8.1,4.3,11,G-F,robingl02
50,Glenn Robinson III,2020-02-11,26-034,PHI,,LAC,W 110-103,,12,3,6,.500,3,5,.600,0,1,.000,0,0,,.500,0,1,1,1,0,1,1,1,6,3.3,-2.8,0,G-F,robingl02
51,Glenn Robinson III,2020-02-20,26-043,PHI,,BRK,W 112-104 (OT),*,14,2,3,.667,2,2,1.000,0,1,.000,0,0,,.667,0,2,2,0,1,0,0,1,4,3.9,1.9,1,G-F,robingl02
52,Glenn Robinson III,2020-02-22,26-045,PHI,@,MIL,L 98-119,*,20,3,8,.375,3,5,.600,0,3,.000,0,0,,.375,0,2,2,2,4,0,0,1,6,7.2,5.5,0,G-F,robingl02
53,Glenn Robinson III,2020-02-24,26-047,PHI,,ATL,W 129-112,,14,3,5,.600,3,4,.750,0,1,.000,0,0,,.600,0,1,1,1,1,0,0,2,6,4.9,-1.1,-3,G-F,robingl02
54,Glenn Robinson III,2020-02-26,26-049,PHI,@,CLE,L 94-108,,15,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,.340,4,0,4,0,0,0,0,0,4,3.7,-11.1,-8,G-F,robingl02
55,Glenn Robinson III,2020-02-27,26-050,PHI,,NYK,W 115-106,*,21,2,6,.333,2,6,.333,0,0,,0,0,,.333,2,1,3,2,0,0,1,1,4,2.3,-13.1,6,G-F,robingl02
56,Glenn Robinson III,2020-03-01,26-053,PHI,@,LAC,L 130-136,*,14,1,3,.333,1,2,.500,0,1,.000,0,0,,.333,1,1,2,0,0,0,1,2,2,-0.5,-16.5,1,G-F,robingl02
57,Glenn Robinson III,2020-03-03,26-055,PHI,@,LAL,L 107-120,,31,10,15,.667,7,10,.700,3,5,.600,2,2,1.000,.787,1,3,4,1,1,0,0,0,25,21.8,10.6,-2,G-F,robingl02
58,Glenn Robinson III,2020-03-05,26-057,PHI,@,SAC,W 125-108,,29,2,6,.333,1,3,.333,1,3,.333,0,0,,.417,1,4,5,1,0,0,0,2,5,3.4,-6.3,-2,G-F,robingl02
