Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
112,Paul George,2024-03-06,33-309,LAC,@,HOU,W 122-116,*,39,7,15,.467,3,6,.500,4,9,.444,3,3,1.000,.643,1,6,7,2,1,1,2,0,21,16.9,2.3,9,F-G,georgpa01
113,Paul George,2024-03-09,33-312,LAC,,CHI,W 112-102,*,40,8,16,.500,6,10,.600,2,6,.333,4,5,.800,.604,0,5,5,9,2,3,3,5,22,20.5,8.0,13,F-G,georgpa01
114,Paul George,2024-03-12,33-315,LAC,,MIN,L 100-118,*,35,5,11,.455,3,6,.500,2,5,.400,10,10,1.000,.714,0,3,3,3,1,0,5,4,22,13.7,-2.2,-12,F-G,georgpa01
115,Paul George,2024-03-14,33-317,LAC,@,CHI,W 126-111,*,35,11,12,.917,5,5,1.000,6,7,.857,0,0,,1.167,0,5,5,7,1,1,1,4,28,29.5,18.5,22,F-G,georgpa01
116,Paul George,2024-03-15,33-318,LAC,@,NOP,L 104-112,*,41,10,21,.476,7,12,.583,3,9,.333,3,3,1.000,.582,0,5,5,6,1,1,2,1,26,20.3,3.4,-9,F-G,georgpa01
117,Paul George,2024-03-17,33-320,LAC,,ATL,L 93-110,*,35,9,20,.450,5,8,.625,4,12,.333,4,4,1.000,.597,0,6,6,1,4,1,1,1,26,21.4,10.9,-8,F-G,georgpa01
118,Paul George,2024-03-20,33-323,LAC,@,POR,W 116-103,*,36,10,18,.556,6,11,.545,4,7,.571,3,3,1.000,.699,0,6,6,4,2,1,0,1,27,25.3,8.3,23,F-G,georgpa01
119,Paul George,2024-03-22,33-325,LAC,@,POR,W 125-117,*,28,10,14,.714,6,6,1.000,4,8,.500,7,7,1.000,.907,0,4,4,3,2,2,0,3,31,30.7,21.2,24,F-G,georgpa01
120,Paul George,2024-03-24,33-327,LAC,,PHI,L 107-121,*,34,7,15,.467,3,7,.429,4,8,.500,0,0,,.600,1,2,3,1,0,1,5,2,18,7.2,-8.9,-18,F-G,georgpa01
121,Paul George,2024-03-25,33-328,LAC,,IND,L 116-133,*,33,12,18,.667,10,14,.714,2,4,.500,0,0,,.722,0,1,1,3,2,1,1,2,26,21.5,8.2,-5,F-G,georgpa01
122,Paul George,2024-03-27,33-330,LAC,@,PHI,W 108-107,*,34,7,18,.389,2,10,.200,5,8,.625,3,3,1.000,.569,2,8,10,4,1,1,2,4,22,16.9,4.5,4,F-G,georgpa01
123,Paul George,2024-03-29,33-332,LAC,@,ORL,W 100-97,*,35,4,14,.286,3,9,.333,1,5,.200,3,3,1.000,.392,0,4,4,1,1,0,2,4,12,3.1,-10.1,4,F-G,georgpa01
124,Paul George,2024-03-31,33-334,LAC,@,CHO,W 130-118,*,40,14,21,.667,6,9,.667,8,12,.667,5,5,1.000,.884,1,6,7,4,1,0,0,2,41,37.4,15.7,8,F-G,georgpa01
125,Paul George,2024-04-02,33-336,LAC,@,SAC,L 95-109,*,29,5,12,.417,3,7,.429,2,5,.400,6,6,1.000,.615,1,3,4,1,2,0,1,1,18,14.5,6.6,-7,F-G,georgpa01
126,Paul George,2024-04-04,33-338,LAC,,DEN,W 102-100,*,37,10,21,.476,8,15,.533,2,6,.333,6,8,.750,.571,0,4,4,2,3,0,3,2,28,18.3,5.6,-11,F-G,georgpa01
127,Paul George,2024-04-05,33-339,LAC,,UTA,W 131-102,*,21,5,9,.556,3,4,.750,2,5,.400,2,2,1.000,.709,0,2,2,3,0,0,1,3,14,10.2,1.0,18,F-G,georgpa01
128,Paul George,2024-04-07,33-341,LAC,,CLE,W 120-118,*,44,10,24,.417,7,15,.467,3,9,.333,16,16,1.000,.628,1,10,11,7,1,1,5,3,39,30.3,3.8,9,F-G,georgpa01
